Sensor: LSM6DSL Accelerometer
Vendor: STM
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
475052561095596;1.2653;9.3577;1.7083;
475052581102942;0.9062;9.8545;2.1691;
475052601043904;2.6205;10.0161;1.1959;
475052621011788;3.0813;9.7109;1.1025;
475052641072981;2.3176;9.1016;0.8655;
475052661100750;2.4684;9.1375;1.1815;
475052681091134;2.0590;9.7085;1.0750;
475052701081288;0.2598;9.9204;0.2047;
475052721090173;-0.0371;9.1662;0.8308;
475052741025365;0.8284;8.4252;1.4988;
475052761017404;1.9190;9.6738;1.0678;
475052781263096;3.0598;9.5708;1.4425;
475052801006173;2.7892;9.1075;3.3028;
475052821005557;-0.2741;9.2428;2.5582;
475052840996788;-0.3112;9.4355;1.2139;
475052861033673;2.5654;9.5146;2.7593;
475052881167134;2.4876;10.9307;-0.1257;
475052901171980;0.4752;10.0221;0.6369;
475052921090827;1.0247;8.6646;3.3088;
475052941103827;1.9130;9.5457;1.8890;
475052961096057;2.0195;10.7320;-0.1053;
475052981098480;1.7286;9.6043;1.2282;
475053001103211;1.3970;8.7616;3.1101;
475053021185711;2.1452;9.9599;1.0846;
475053041094557;1.8340;10.2747;0.4525;
475053061094980;1.9453;8.9459;2.4636;
475053081172750;1.6017;8.5293;3.9456;
475053101087980;0.9170;9.7181;1.3408;
475053121111326;0.4992;10.0221;1.6544;
475053141111057;1.1468;8.5413;3.8463;
475053161034326;2.0770;9.6905;3.5829;
475053181177173;3.5494;11.6203;0.2825;
475053201090096;3.5350;9.7061;1.6245;
475053221094749;1.6245;7.8159;3.9648;
475053241041096;0.5578;9.5936;1.5862;
475053261101788;2.2517;11.2599;0.6823;
475053281184557;2.5654;9.6893;2.2984;
475053301093942;1.5119;8.2361;3.7098;
475053321093249;1.0008;9.6941;1.7107;
475053341098903;1.7549;10.5848;0.9565;
475053361091865;2.3810;9.4391;2.2757;
475053381100826;1.2905;8.7496;3.8463;
475053401180865;1.2761;10.1466;1.7561;
475053421092672;1.6005;9.8019;2.6145;
475053441011865;1.3515;9.1351;2.9856;
475053461074672;0.7003;9.3793;3.2358;
475053481144172;1.0020;10.4208;1.8783;
475053501095480;1.4042;9.8617;2.5007;
475053521035211;1.2725;9.1315;3.1065;
475053541088211;0.8559;9.5792;2.8419;
475053561108480;1.3707;10.3298;1.4006;
475053581099249;1.7478;9.4308;2.9784;
475053601098288;1.6436;9.1590;3.2717;
475053621150903;1.7909;10.1981;2.3032;
475053641171941;1.9740;10.4591;1.8806;
475053661084326;1.9405;8.9591;3.2645;
475053681178095;1.9620;9.0489;2.8323;
475053701083364;2.0949;9.8629;2.1835;
475053721108441;1.8926;9.6762;2.7509;
475053741687211;1.2510;9.1734;3.2358;
475053761025903;1.6185;9.6355;2.3559;
475053781027941;1.0511;9.7073;2.2637;
475053801017364;1.7059;9.2751;2.3248;
475053821077711;1.4246;9.3111;3.2741;
475053840994672;1.2067;9.8198;2.5031;
475053861039672;0.7242;9.7049;2.2877;
475053881035634;1.4724;9.2512;2.6073;
475053901034787;0.9529;9.4727;2.4157;
475053921169595;1.0870;9.9276;2.0027;
475053941177672;0.8092;9.7264;2.4565;
475053961097749;0.7350;9.5014;2.9497;
475053981178210;0.4621;9.6175;2.2769;
475054001086172;0.4645;10.2005;1.5586;
475054021125826;0.8404;10.0137;2.1679;
475054041091864;0.8128;9.7755;1.8531;
475054061092364;0.5363;9.7324;1.5586;
475054081081057;0.7219;9.9934;0.9337;
475054101088326;0.9301;9.8964;1.4042;
475054121180095;0.6261;9.6211;1.8088;
475054141130056;0.6476;9.5936;0.7554;
475054161091980;0.3807;9.7911;0.4705;
475054181169249;0.6381;9.7528;1.1049;
475054201100095;0.5950;9.5840;1.2175;
475054221140210;0.5136;9.4152;1.1372;
475054241010479;0.1879;9.5744;1.0403;
475054261100133;0.8511;9.7767;0.8679;
475054281113518;0.6045;9.7432;0.8320;
475054301096287;0.5519;9.5708;0.9577;
475054321108249;-0.0503;9.7444;0.7207;
475054341103633;0.7302;9.8007;0.5495;
475054361100787;1.1037;9.7312;1.0487;
475054381101787;0.6452;9.4643;1.4844;
475054401015210;0.2861;9.6474;0.3220;
475054421132825;0.7925;9.7636;0.4166;
475054441091095;1.3156;9.4008;0.8990;
475054461100595;1.1600;9.4020;0.8176;
475054481104710;0.9577;9.6582;0.7003;
475054501013710;0.9050;9.7025;0.7697;
475054521115325;1.1959;9.5457;0.9708;
475054541113979;0.2849;9.4954;0.3855;
475054561105595;0.8930;9.5409;0.2418;
475054581103979;0.8021;9.7995;0.5555;
475054601102056;1.3683;11.1821;1.4772;
475054621123364;2.6228;11.2575;3.0921;
475054641088287;4.1168;10.1442;-2.3990;
475054661195518;0.6309;10.0652;-1.3539;
475054681109210;-3.6045;6.8905;2.6492;
475054701101018;-3.7481;5.9388;4.4017;
475054721045095;-3.1819;10.3848;0.5567;
475054741038633;0.1065;12.2092;-1.6328;
475054761022941;2.2613;9.1195;0.1724;
475054781051979;1.5490;6.0741;0.0108;
475054801005518;-2.3044;8.5222;1.2498;
475054821003325;-0.1712;11.8022;0.8703;
475054841033671;1.4629;10.9714;1.1552;
475054861054364;-0.4357;8.5844;2.7222;
475054881101825;-1.5730;9.1782;1.0187;
475054901098902;1.7238;10.3549;-0.3304;
475054921114325;2.6959;9.8785;1.6281;
475054941114364;0.8152;9.9072;1.8567;
475054961198094;0.2586;10.0533;1.4904;
475054981109248;1.6089;10.2915;0.9062;
475055001114864;2.6695;10.0377;1.1516;
475055021112594;0.8416;9.8761;0.8918;
475055041101633;0.1616;10.0197;0.3172;
475055061114056;1.3396;9.8258;0.8284;
475055081106094;1.6915;9.6666;3.0191;
475055101105517;0.7913;9.9431;0.7961;
475055121114940;-0.2059;9.7288;0.9134;
475055141113671;1.2893;10.2364;0.3089;
475055161114710;0.8619;10.2963;1.2019;
475055181104556;-0.1089;9.8330;0.9936;
475055201165786;3.2477;9.3075;2.2254;
475055221169133;4.0797;13.5248;-4.4388;
475055241089786;0.8452;10.3022;-3.9672;
475055261179248;-3.9025;4.1647;7.0653;
475055281103056;-1.7777;8.2576;2.9209;
475055301186786;2.2350;12.5157;-4.8315;
475055321189517;-0.5938;7.9703;0.3472;
475055341094440;-1.8256;6.6571;3.5889;
475055361189556;-0.7230;11.4299;-2.9521;
475055381091979;-0.6644;11.3617;-1.7119;
475055401088863;0.5507;7.5334;2.9544;
475055421104325;-1.2079;9.6139;-0.2478;
475055441083479;-0.4262;10.7392;-4.1288;
475055461094825;0.2286;9.1327;0.5148;
475055481083017;1.2558;8.4276;1.4174;
475055501082979;0.9457;10.0700;-2.1153;
475055521177132;0.0622;10.9355;-1.6005;
475055541092902;1.4006;9.8210;-0.6045;
475055561101440;1.6963;8.8358;2.1859;
475055581131171;0.8428;9.7336;-0.0622;
475055601164940;0.8894;10.7751;-1.6388;
475055621124671;0.8703;9.7887;0.1508;
475055641027902;1.2917;9.1734;0.8990;
475055661093863;0.7889;10.4507;-0.3508;
475055681085055;0.5351;10.4962;0.4657;
475055701173555;0.9349;9.6367;0.3986;
475055721016209;0.7745;9.3889;1.1289;
475055743152325;0.6333;10.1598;0.0575;
475055761095363;0.5207;10.3370;-0.2454;
475055781018517;-0.0706;9.5205;1.4988;
475055801010325;0.1927;9.5732;0.7362;
475055821012171;0.1903;10.1454;-0.4729;
475055841050132;0.1209;9.8521;0.2047;
475055861039594;0.3926;9.2512;1.0690;
475055881083824;0.0682;9.3506;1.4653;
475055901168940;-0.2538;10.0748;0.2215;
475055921170632;-0.0982;9.7803;0.5770;
475055941093247;-0.5578;9.5457;1.3874;
475055961092401;-0.6812;10.0317;0.9984;
475055981092401;-0.3112;10.1047;-1.0032;
475056001097132;0.2346;9.6654;0.5100;
475056021106863;0.5267;9.5146;0.8140;
475056041136286;0.3029;9.9994;-0.2705;
475056061094247;0.0144;10.0042;0.7494;
475056081098440;0.4717;9.7408;0.5207;
475056101170055;1.0367;9.6893;0.0563;
475056121171978;0.6788;9.7887;0.3316;
475056141093363;0.3723;9.6247;0.6943;
475056161088747;1.3120;9.7001;-0.2634;
475056181084401;1.3012;9.6091;0.2646;
475056201091209;0.9146;9.7109;0.7877;
475056221109517;0.7003;9.8246;0.3089;
475056241127709;0.8092;9.8785;0.8559;
475056261089555;1.1660;9.8270;0.6345;
475056281089670;0.6572;9.5158;0.2358;
475056301103286;0.0694;9.4739;0.6728;
475056321179824;0.3424;9.9587;-0.4621;
475056341093440;0.7769;9.7887;-0.1664;
475056361092209;0.4034;9.4260;1.3372;
475056381092286;0.4633;9.6965;0.6357;
475056401091516;0.2873;9.8940;-0.5662;
475056421188824;0.1317;9.9611;0.0036;
475056441102901;0.2969;9.5373;1.2558;
475056461090324;0.4070;10.0880;-0.0359;
475056481091362;-0.3747;10.2113;0.1700;
475056501100862;-0.4717;10.2999;0.2239;
475056521098747;0.6153;10.0580;0.0048;
475056541103978;0.8811;9.8821;0.8942;
475056561109170;0.4633;9.8509;1.2833;
475056581106747;0.1149;9.8485;-0.0706;
475056601177285;0.4286;9.8306;0.3304;
475056621113093;0.7901;10.0568;0.5878;
475056641038555;0.4896;9.6905;0.6764;
475056661102555;0.1137;9.6798;-0.2586;
475056681102862;0.5531;9.7911;-0.0096;
475056701101093;0.8847;9.7516;0.5938;
475056721098208;0.7626;9.7396;-0.2729;
475056745293862;0.1460;9.7516;-0.1939;
475056771258093;0.7925;9.6941;0.1425;
475056801104055;0.5387;9.6845;0.1317;
475056821022170;-0.1532;9.6534;0.5950;
475056841095208;-0.1125;9.7396;-0.3352;
475056861042478;0.6955;9.5098;-0.0958;
475056881041555;0.5339;9.6881;0.3711;
475056901038824;-0.0802;9.6881;1.2019;
475056921049208;0.0838;9.6486;1.0163;
475056941104747;0.7793;9.7252;0.8056;
475056961108708;0.4920;9.9946;0.9912;
475056981098170;-0.0036;9.8462;1.7717;
475057001099285;-0.2813;9.3015;1.9441;
475057021077593;0.6692;10.1813;0.2885;
475057041078401;0.7614;10.6757;-0.7614;
475057061051439;0.0838;9.1303;0.8847;
475057081050593;0.4142;8.3833;2.6085;
475057101039054;0.5686;10.2149;1.0726;
475057121044054;0.2586;11.0349;-0.2346;
475057141130900;0.3843;8.9196;2.2218;
475057161102400;0.6093;9.0381;1.4880;
475057181083747;0.5351;10.3537;-0.1867;
475057201082208;0.7015;10.0832;0.1927;
475057221174208;0.1987;9.2320;2.2589;
475057241180823;0.3998;9.6379;1.2546;
475057261111016;0.7338;10.2795;0.0982;
475057281216362;0.8296;9.6115;0.7266;
475057301099862;0.4345;9.0872;1.7454;
475057321167631;0.3747;9.5181;1.8902;
475057341100285;0.6859;10.4507;0.2298;
475057361208862;0.8128;9.8007;1.6556;
475057381301054;0.1293;9.0525;1.9465;
475057401176862;0.0754;9.7719;1.2677;
475057421100054;0.2873;10.1203;1.5969;
475057441194823;0.3316;9.5924;1.5730;
475057461107785;-0.1185;9.3446;2.2733;
475057481140939;0.1018;9.6917;1.4138;
475057501096093;0.3855;9.7636;1.6472;
475057521084400;0.5279;9.5732;1.7933;
475057541105554;0.3029;9.6558;2.2446;
475057561170054;-0.1700;9.7743;1.4832;
475057581169208;0.1209;9.6331;2.0207;
475057601151516;0.4836;9.4188;2.1679;
475057621096708;0.4214;9.6893;2.2649;
475057641109708;0.3328;9.6869;1.3300;
475057661095131;0.3484;9.2835;1.4174;
475057681177669;0.7614;9.3230;2.0087;
475057701033477;0.9230;9.5948;1.4006;
475057721012977;0.0132;9.7061;1.5838;
475057741048592;0.3005;9.3314;2.1237;
475057761051246;0.9637;9.4164;2.3391;
475057781032862;0.7051;9.7288;1.3707;
475057801022592;0.1520;9.7001;1.8675;
475057821023285;0.3831;9.4715;2.1428;
475057841013015;0.5578;9.5325;2.1656;
475057860995015;0.9026;9.8342;1.7753;
475057881005631;0.3998;9.8306;1.9704;
475057901020977;-0.0239;9.5229;2.1308;
475057921009400;0.4441;9.4607;2.2529;
475057941107861;0.8823;9.8102;1.4497;
475057961093477;0.6428;9.7169;2.0339;
475057981114631;0.3795;9.5924;2.1787;
475058001109400;0.1245;9.6187;1.9680;
475058021101169;0.9230;9.7815;1.1983;
475058041114515;0.5207;9.9575;0.5830;
475058061100784;0.5267;9.8881;0.5124;
475058081117207;0.0599;9.2201;1.4365;
475058101112284;0.6823;9.2979;1.7801;
475058121096015;0.2310;9.9443;0.2490;
475058141125592;-0.1556;9.7995;0.1269;
475058161171054;0.7721;8.9172;1.5443;
475058181170592;0.8428;9.3039;1.7681;
475058201081977;-0.1927;10.2903;0.6788;
475058221170169;-0.2825;10.0461;0.7470;
475058241168400;0.3400;9.1243;1.5143;
475058261028977;0.5219;9.1506;0.8799;
475058281037977;0.0491;9.9671;0.0611;
475058301034784;0.2215;9.9359;0.7649;
475058321094361;0.2346;9.4643;1.6005;
475058341011823;0.4417;10.6997;2.4445;
475058361022746;2.3631;11.7340;2.1524;
475058381028438;4.1635;10.3741;0.2203;
475058401047784;2.0638;10.2807;-2.6588;
475058421083515;-3.5506;8.2025;-0.6608;
475058441086015;-3.9181;5.6802;5.0362;
475058461030900;-3.4153;8.8346;2.5187;
475058481032053;-0.3926;12.5253;-0.6632;
475058501040976;2.2494;10.5249;-1.7609;
475058521040976;2.0698;6.0430;-0.3376;
475058541103246;-2.1069;6.7947;3.3088;
475058561022976;-0.0970;11.6801;-0.3376;
475058581031015;1.0654;11.7495;-0.8200;
475058601037784;0.0467;9.0225;1.9740;
475058621028861;-1.6712;7.9404;2.4110;
475058641035899;1.1983;10.4627;-1.8471;
475058661027169;2.3272;10.2364;0.8164;
475058681043553;1.0319;8.9651;2.6528;
475058701034322;-0.3280;9.7252;2.4960;
475058721019976;1.4820;10.9140;-0.2011;
475058741011399;2.1177;10.4686;0.7159;
475058761013207;0.5734;9.2763;1.1432;
475058781054322;-0.3424;9.3960;1.8591;
475058801005399;1.1624;10.0652;0.4477;
475058821010245;1.5311;10.0880;1.3755;
475058841102592;0.2346;9.8222;1.6712;
475058861040053;-0.1820;9.8785;-0.1437;
475058881102322;0.8380;9.8569;-0.4848;
475058901111592;1.4772;10.9918;-0.8332;
475058921090668;0.7159;8.9747;3.1484;
475058941166899;2.7701;10.0413;-0.9732;
475058961165091;2.5055;13.4482;-4.7621;
475058981092476;-1.0319;9.4391;0.9505;
475059001096438;-3.1532;4.8303;8.0780;
475059021179053;-1.1468;8.7364;-0.0790;
475059041180938;0.4381;11.7507;-3.2010;
475059061102745;-0.8966;9.8605;3.2226;
475059081105476;-0.6919;10.0892;2.1727;
475059101095938;-2.0411;9.1782;-0.1628;
475059121021514;-0.2071;9.5253;-0.9852;
475059141168245;0.0850;10.4399;-4.0247;
475059161168745;-1.0199;9.5804;0.4944;
475059181089937;-1.1193;9.0752;1.8806;
475059201103322;0.7494;9.9240;-2.4900;
475059221100976;0.7805;10.6231;-0.9014;
475059241111284;0.8056;9.9300;-0.1377;
475059261041245;0.9673;9.1518;0.5447;
475059281047668;1.0642;9.8474;0.8595;
475059301014899;1.5000;10.4124;-0.9804;
475059321028591;0.9936;9.8162;0.4046;
475059341001784;1.2103;9.5565;0.6752;
475059361014399;1.7538;9.8701;-0.1209;
475059381011783;0.9385;10.2364;-0.0551;
475059401013053;0.0024;9.7384;0.6249;
475059421123976;0.4788;9.8019;0.4154;
475059441034091;1.1301;10.2424;-0.9984;
475059461103476;0.4214;9.9000;0.5483;
475059481099706;-0.2693;9.6283;1.2139;
475059501022591;0.1137;9.9587;-1.0678;
475059521112283;0.4262;10.2568;-0.1149;
475059541032283;-0.2574;9.9335;0.9601;
475059561105283;-0.4345;9.4008;-0.1999;
475059581033206;-0.2131;9.6534;-0.1915;
475059601028091;0.0563;10.0509;-0.0790;
475059621021437;-0.7015;9.5038;1.5036;
475059641012822;-0.3376;9.6977;-0.0611;
475059661103437;0.2430;9.9419;-1.3240;
475059681043706;0.1161;10.0054;0.3891;
475059701018899;-0.3591;9.5050;-0.1149;
475059721026283;-0.1568;9.2213;-1.6077;
475059741981129;0.4573;9.7133;-0.3268;
475059761021706;0.6584;10.2292;0.1197;
475059781029976;0.3891;9.5205;-1.6197;
475059801028899;-0.2143;9.2249;-0.9637;
475059821090552;0.4154;9.9874;0.5674;
475059841104860;0.8954;10.1442;-1.0499;
475059861041360;1.1480;9.7540;-3.0119;
475059881049745;0.5267;9.4667;-1.9716;
475059901036822;0.8475;9.9659;-1.9285;
475059921067552;0.7590;10.6255;0.5136;
475059941051322;0.0479;10.1311;0.5842;
475059961100245;0.2741;9.6187;-2.1296;
475059981102706;0.5160;9.5972;-2.7330;
475060001090937;0.9050;10.2388;-0.0874;
475060021105091;0.4142;10.1466;0.9577;
475060041113591;0.2346;9.7719;-2.0566;
475060061111475;0.3962;9.6067;-3.5745;
475060081107129;0.6596;9.5421;-1.2139;
475060101109591;0.3831;9.9096;1.3060;
475060121124783;0.0826;9.6678;-0.5507;
475060141139475;0.0958;10.0078;0.7733;
475060161106091;-0.0455;9.7863;-0.6548;
475060181170937;0.5183;9.4523;-2.5139;
475060201171360;0.3555;9.6259;-3.1089;
475060221087975;0.5100;10.1562;-1.1839;
475060241179514;0.0718;10.1418;0.9445;
475060261178167;-0.2083;9.7935;0.9685;
475060281044860;0.6261;9.8725;-0.8966;
475060301021360;0.8021;10.2735;-3.4249;
475060321030321;0.3615;10.3046;-3.3746;
475060341100975;0.5064;9.7432;-0.9158;
475060361012014;0.5040;9.8067;-0.0215;
475060381093129;0.7685;10.2220;-2.8742;
475060400999898;0.9840;9.7887;-1.3216;
475060421014398;1.1049;9.5373;0.1293;
475060441020821;0.2646;9.8067;-0.3400;
475060461020706;0.5219;9.8043;-0.2945;
475060481048898;1.1420;9.2979;-0.5902;
475060501038321;1.2761;9.3577;-1.9034;
475060521019552;0.6069;9.9527;-2.5163;
475060541049821;0.5423;10.3286;-2.4409;
475060561112667;1.1229;9.9240;-1.2139;
475060581008629;0.9445;9.8869;0.2813;
475060601012706;0.0922;10.2639;-0.0778;
475060621102090;1.4090;9.9000;-2.1679;
475060641102860;1.5191;9.6319;-1.1899;
475060661102821;1.2306;9.8485;-1.1779;
475060681015167;0.3795;10.0185;-1.4317;
475060701034052;0.7219;10.1191;-1.1109;
475060721017859;0.9254;10.0772;-0.2813;
475060743064859;1.1899;10.1323;-0.5997;
475060761022321;1.3958;10.3154;-0.2514;
475060782789398;1.2354;10.3753;-0.1975;
475060801014936;0.7039;10.2149;-0.2526;
475060821027629;0.2981;10.0928;-0.5148;
475060841070667;1.8399;10.1706;-0.2023;
475060861117090;1.2450;10.2735;-1.5407;
475060881070013;0.5243;9.5325;-1.8088;
475060901070013;1.5323;9.7336;-1.6400;
475060921067859;1.2653;9.7911;-1.6293;
475060941172167;0.3472;9.4439;-1.6951;
475060961124052;0.7542;9.8725;-1.4772;
475060981062821;1.4162;10.0185;-0.9720;
475061001105475;1.1528;9.9168;-1.3060;
475061021107013;0.8811;9.8964;-0.5195;
475061041112936;0.2945;10.2675;-0.7506;
475061061197244;0.5986;10.1011;-0.9182;
475061081109667;1.5143;10.2232;-1.1097;
475061101114051;1.6053;9.8557;-0.5734;
475061121108975;0.5495;9.8976;-1.8423;
475061141114321;1.0953;10.0712;-1.8926;
475061161201128;1.5706;9.7528;-1.3803;
475061181086628;0.9301;9.6139;-1.3659;
475061201012744;0.3412;9.7432;-1.2151;
475061221088282;0.7590;9.8090;-0.4741;
475061241109359;1.5850;9.9431;-0.4310;
475061261141821;0.7219;10.0245;-0.7159;
475061281059205;0.3915;10.1227;-0.1532;
475061301025244;0.6907;10.1849;-0.3891;
475061321011936;1.0044;9.8593;-0.2035;
475061341034205;1.1612;9.9766;-1.2845;
475061361106205;0.5686;9.9419;-0.5614;
475061381011090;1.0104;9.9300;-0.9158;
475061401010897;1.0092;9.9491;-1.6376;
475061421023782;0.7434;9.7372;-0.8715;
475061441100513;0.8871;9.7205;-0.8368;
475061461034705;1.0511;9.7252;-0.8368;
475061481009820;1.0546;9.9922;-0.3567;
475061501008628;0.5136;10.1179;-0.7458;
475061521025743;0.4250;9.9766;-1.7849;
475061541024590;0.8703;9.4715;-1.6149;
475061561041667;1.0283;9.7899;-1.7238;
475061581027705;0.4800;10.2197;-0.9697;
475061601011859;0.7494;10.0161;-0.8763;
475061621021936;1.3731;10.0916;-1.0307;
475061641011436;0.5339;9.6738;-0.6129;
475061661105782;0.4669;9.4607;-2.1548;
475061681102282;0.6596;9.7312;-1.3060;
475061701011205;0.8224;10.2771;-0.9673;
475061721030513;0.8104;9.8617;-1.6448;
475061741050705;0.8679;9.5241;-1.5682;
475061761028628;1.2713;9.8210;-1.2390;
475061781027589;0.5483;10.8326;-1.1851;
475061801015782;0.0431;9.9695;-1.0499;
475061821008743;0.5243;9.2835;-1.2558;
475061841095051;0.9170;9.8474;-1.1995;
475061861099205;0.4693;10.0413;-2.6659;
475061881086859;0.6871;9.7432;-1.8711;
475061901039897;1.1815;9.6690;-1.6879;
475061921039166;0.3472;9.6247;-1.4377;
475061941050589;0.2502;10.3801;-0.9589;
475061961044551;0.4238;9.8186;-0.3675;
475061981093397;0.7111;9.9144;-0.9158;
475062001079474;1.1229;10.0413;-0.5100;
475062021092205;0.5878;9.8019;-0.9182;
475062041095435;0.5207;10.1418;-2.5977;
475062061123243;0.0383;9.9132;-1.6712;
475062081107974;0.5962;9.6486;-1.4748;
475062101120397;1.2282;10.0233;-1.3048;
475062121087935;0.2610;10.5010;-1.4138;
475062141098512;0.4070;10.0197;-0.7697;
475062161165589;1.3288;9.4571;-0.3795;
475062181100897;1.6173;9.7540;-0.4896;
475062201082051;0.2717;9.7073;-0.4693;
475062221085589;-0.1257;9.2919;0.0814;
475062241082935;0.9290;9.2308;1.2498;
475062261180012;1.4880;9.4451;0.8128;
475062281090320;1.4389;9.9443;0.3867;
475062301045243;0.2729;9.8940;0.2777;
475062321023820;0.6033;9.4128;1.9812;
475062341013666;0.5818;10.2280;1.7561;
475062361136204;0.7614;11.0648;-0.1736;
475062381023551;0.2921;10.0066;0.6141;
475062401036781;0.6776;8.9579;1.9154;
475062421068320;1.6328;10.3011;1.4269;
475062441033281;0.8571;10.6482;1.4198;
475062461104166;-0.0479;9.9515;2.2051;
475062481029589;-0.3268;9.4918;1.3599;
475062501113050;1.1253;10.8026;0.1652;
475062521013089;1.2797;10.5728;0.7159;
475062541031550;0.0287;9.3182;1.2857;
475062561068127;0.2442;8.9244;1.6269;
475062581040012;0.5794;10.0365;0.6393;
475062601035781;0.8535;10.2867;0.8224;
475062621026166;0.3543;8.7987;1.5071;
475062641017666;0.3340;9.3434;0.4657;
475062661032473;-0.0383;10.1873;-0.3328;
475062681032166;0.1891;9.6606;0.7027;
475062701039320;0.8368;9.3553;1.1851;
475062721034243;0.5519;9.3003;1.5790;
475062741262243;0.0227;9.4320;0.5279;
475062761029012;-0.4860;9.5972;-0.3555;
475062781876281;0.4429;9.9886;1.3874;
475062801010358;-0.1269;10.1059;1.1624;
475062821014935;-0.2083;10.2089;0.0958;
475062841047973;-0.0934;9.3553;1.2522;
475062861046127;0.5878;9.6833;-0.4621;
475062881030666;-0.0539;10.6530;-1.1516;
475062901031396;-0.9888;10.4016;-1.4545;
475062921099819;0.6943;9.2129;-0.1365;
475062941109396;1.0056;9.3039;-0.4154;
475062961133242;-0.1808;10.2137;-2.6181;
475062981126089;-0.9122;10.0329;-2.8036;
475063001113050;0.5626;9.5984;-0.5567;
475063021081204;1.1528;9.7145;0.3986;
475063041083627;-0.2215;10.3118;-0.5279;
475063061082319;-0.1604;10.2723;-0.8296;
475063081090396;1.1420;9.6510;0.3244;
475063101104012;0.9912;9.4224;1.0558;
475063121090127;-0.9493;10.6099;-1.0379;
475063141091935;-0.2526;10.4447;-0.3867;
475063161179281;0.8009;9.9527;0.0670;
475063181055935;0.8511;10.0473;-0.1281;
475063201183473;-0.9936;9.8677;0.3472;
475063221077088;-0.4046;10.0712;0.4860;
475063241082435;1.6293;10.1059;0.2382;
475063261081319;1.5131;10.1143;-1.3168;
475063281091319;-0.5243;9.9012;-1.1121;
475063301106281;-0.8224;9.8366;-0.4549;
475063321023165;1.0511;10.2173;-0.0946;
475063341013781;0.8954;10.2532;0.4561;
475063361022704;-0.2191;9.5780;-0.9278;
475063381034434;0.0682;10.1634;-0.8380;
475063401119858;0.6045;10.3011;-0.2370;
475063421009319;-0.2837;9.9491;1.0139;
475063441020819;0.2071;9.5313;1.3467;
475063461053281;0.9038;9.7636;0.5483;
475063481107819;0.1748;10.0999;-0.6261;
475063501022627;-0.1317;9.4367;-0.2011;
475063521016665;0.3663;9.0872;-0.1101;
475063541025396;0.7805;9.8964;-1.2043;
475063561024396;-0.2298;10.4579;-1.3635;
475063581103934;0.5734;10.0329;-0.2298;
475063601033588;0.8763;9.5517;-0.8236;
475063621018857;0.0323;9.8545;-0.8787;
475063641011627;-0.4788;10.0999;-1.3168;
475063661018780;0.6931;9.6211;-0.6548;
475063681102665;0.8499;9.4607;-0.0754;
475063701028127;-0.2670;9.8222;-0.4202;
475063721014627;-0.4968;10.2783;-0.2837;
475063741325088;0.7877;10.2448;0.6440;
475063761029819;1.2019;9.9252;1.1289;
475063781036473;-0.0766;9.9407;-0.1700;
475063801008896;-0.2837;9.5313;0.2753;
475063821015165;0.1113;9.8366;0.4561;
475063841009050;0.5818;9.7241;0.1532;
475063861015126;0.0670;10.2412;0.8272;
475063881103819;-0.2693;9.7097;1.4138;
475063901086126;-0.4226;10.0868;0.6452;
475063921081857;0.7482;10.0449;0.1700;
475063941084588;1.0750;9.9611;-1.5036;
475063961088549;1.0894;9.0644;-0.2119;
475063981104703;-0.2107;9.4643;0.4920;
475064001095549;-0.2670;10.2735;-0.8775;
475064021095819;0.4357;9.9240;-0.0850;
475064041099819;0.5986;9.3194;1.2019;
475064061181972;0.3543;9.9072;0.7566;
475064081172319;0.2071;10.8625;-0.7135;
475064101181395;0.3400;9.9719;1.6867;
475064121094665;0.3136;9.7947;2.3583;
475064141098319;0.4034;10.3298;0.6404;
475064161181049;0.4130;10.6243;-0.5746;
475064181101742;0.3639;9.4691;1.4246;
475064201084780;0.3675;9.5684;1.9980;
475064221171318;0.3376;11.0684;-0.5686;
475064241083011;0.2993;10.6757;-0.1245;
475064261089934;0.5267;9.3170;1.8962;
475064281092857;0.6584;9.2787;2.0554;
475064301096857;0.2274;10.6075;0.5914;
475064321092203;-0.0826;10.6123;0.2969;
475064341132395;0.4202;9.3733;1.2402;
475064361183511;0.5519;9.4475;0.7410;
475064381187203;-0.2825;10.2915;-0.7410;
475064401099549;0.1233;9.6211;0.1987;
475064421092818;1.0702;9.2560;1.3934;
475064441096934;0.4645;9.9814;1.1133;
475064461093741;-0.0527;10.2747;0.6153;
475064481181203;-0.1580;9.4727;1.2127;
475064501096434;0.4681;9.3398;1.3168;
475064521091126;0.7338;10.0712;0.7458;
475064541095741;-0.1616;10.2460;0.7554;
475064561097511;0.0934;9.6833;1.7621;
475064581102357;0.7207;9.6474;1.7214;
475064601096011;0.4992;10.3956;-0.2801;
475064621019703;-0.0156;9.6953;0.7123;
475064641083203;-0.4669;9.3051;0.9876;
475064661088280;0.6955;9.9503;0.2298;
475064681168472;1.1181;10.0221;0.9206;
475064701180126;-0.0251;9.9695;1.4904;
475064721088857;-0.5207;9.8270;1.1097;
475064742050818;0.6249;9.8809;0.8140;
475064761027318;0.9541;10.0269;0.2478;
475064781079933;0.1496;9.9455;1.1444;
475064801030664;0.4250;9.7049;0.1161;
475064821039087;0.6369;9.9994;-0.6393;
475064841036203;0.6129;9.3158;0.6979;
475064861039510;0.1951;9.8869;0.4310;
475064881102433;0.8212;10.3920;0.0132;
475064901047549;0.3747;9.6391;0.3160;
