TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
474205791367740;1604478060000;48.906639316119;9.154605595395;312.0000;34.4300;359.6000;1.00000000;100.00000000;20.00000000;10.00000000;
474206787155739;1604478061000;48.906948021613;9.154603583738;311.0000;34.5700;359.8000;1.00000000;100.00000000;20.00000000;10.00000000;
474207781660393;1604478062000;48.907256894745;9.154598135501;310.0000;34.6800;359.6000;1.00000000;100.00000000;20.00000000;10.00000000;
474208799205546;1604478063000;48.907566899434;9.154596794397;309.0000;34.7700;359.7000;1.00000000;100.00000000;20.00000000;10.00000000;
474209791073314;1604478064000;48.907882100903;9.154597716406;308.0000;35.0100;359.8000;1.00000000;100.00000000;20.00000000;10.00000000;
474210780807852;1604478065000;48.908197176643;9.154598219320;308.0000;35.3600;359.9000;1.00000000;100.00000000;20.00000000;10.00000000;
474211782820621;1604478066000;48.908515647054;9.154602829367;307.0000;35.3700;359.9000;1.00000000;100.00000000;20.00000000;10.00000000;
474212779267543;1604478067000;48.908832105808;9.154601069167;306.0000;35.3500;359.8000;1.00000000;100.00000000;20.00000000;10.00000000;
474213787044388;1604478068000;48.909147391096;9.154594615102;304.0000;35.3900;359.8000;1.00000000;100.00000000;20.00000000;10.00000000;
474214795620811;1604478069000;48.909470429644;9.154596542940;303.0000;35.4500;359.7000;1.00000000;100.00000000;20.00000000;10.00000000;
474215783683579;1604478070000;48.909789780155;9.154592854902;302.0000;35.4600;359.6000;1.00000000;100.00000000;20.00000000;10.00000000;
474216771178694;1604478071000;48.910105358809;9.154592100531;301.0000;35.3600;359.8000;1.00000000;100.00000000;20.00000000;10.00000000;
474217786078039;1604478072000;48.910422530025;9.154590005055;300.0000;34.8700;359.7000;1.00000000;100.00000000;20.00000000;10.00000000;
474218759870423;1604478073000;48.910734588280;9.154581790790;299.0000;34.4700;358.7000;1.00000000;100.00000000;20.00000000;10.00000000;
474219790127999;1604478074000;48.911048700102;9.154567457736;298.0000;35.1300;357.9000;1.00000000;100.00000000;20.00000000;10.00000000;
474220780987576;1604478075000;48.911367170513;9.154551615939;297.0000;35.8300;358.0000;1.00000000;100.00000000;20.00000000;10.00000000;
474221778165921;1604478076000;48.911691592075;9.154536528513;296.0000;36.2500;358.5000;1.50000000;100.00000000;20.00000000;10.00000000;
474222779796151;1604478077000;48.912020162679;9.154534181580;295.0000;36.6400;359.8000;1.50000000;100.00000000;20.00000000;10.00000000;
474223794326266;1604478078000;48.912349487655;9.154532505199;295.0000;36.8000;359.9000;1.50000000;100.00000000;20.00000000;10.00000000;
474224798861919;1604478079000;48.912678644992;9.154532086104;294.0000;36.6400;0.2000;1.50000000;100.00000000;20.00000000;10.00000000;
474225787250957;1604478080000;48.913005371578;9.154541473836;294.0000;36.1300;1.1000;1.50000000;100.00000000;20.00000000;10.00000000;
474226774701687;1604478081000;48.913324219175;9.154553627595;294.0000;35.7300;1.7000;1.50000000;100.00000000;20.00000000;10.00000000;
474227783062148;1604478082000;48.913645120338;9.154580449685;293.0000;35.6700;3.7000;1.50000000;100.00000000;20.00000000;10.00000000;
474228770393262;1604478083000;48.913962501101;9.154618335888;293.0000;35.4600;4.5000;1.00000000;100.00000000;20.00000000;10.00000000;
474229782047261;1604478084000;48.914279127494;9.154665945098;294.0000;35.1700;6.3000;1.50000000;100.00000000;20.00000000;10.00000000;
474230777044145;1604478085000;48.914595963433;9.154727552086;294.0000;35.0500;8.8000;1.50000000;100.00000000;20.00000000;10.00000000;
474231788749222;1604478086000;48.914911667816;9.154803073034;294.0000;35.0100;9.3000;1.50000000;100.00000000;20.00000000;10.00000000;
474232787382836;1604478087000;48.915225863457;9.154881276190;294.0000;35.3000;9.3000;1.00000000;100.00000000;20.00000000;10.00000000;
474233771027605;1604478088000;48.915540142916;9.154961491004;294.0000;35.4900;9.8000;1.00000000;100.00000000;20.00000000;10.00000000;
474234784053758;1604478089000;48.915855973028;9.155051009730;294.0000;35.6200;11.2000;1.00000000;100.00000000;20.00000000;10.00000000;
474235780181911;1604478090000;48.916168031283;9.155148658901;295.0000;35.6900;12.3000;1.00000000;100.00000000;20.00000000;10.00000000;
474236797479680;1604478091000;48.916479335167;9.155254522339;295.0000;35.7700;13.3000;1.00000000;100.00000000;20.00000000;10.00000000;
474237792469333;1604478092000;48.916793405078;9.155373964459;295.0000;35.8900;14.5000;1.00000000;100.00000000;20.00000000;10.00000000;
474238776582370;1604478093000;48.917102864943;9.155505476519;296.0000;35.7200;15.9000;1.00000000;100.00000000;20.00000000;10.00000000;
474239780664447;1604478094000;48.917410061695;9.155642939731;296.0000;35.6600;16.8000;1.00000000;100.00000000;20.00000000;10.00000000;
474240785485484;1604478095000;48.917714366689;9.155789036304;296.0000;35.6200;17.7000;1.00000000;100.00000000;20.00000000;10.00000000;
474241782065676;1604478096000;48.918020892888;9.155942760408;297.0000;35.2700;18.8000;1.00000000;100.00000000;20.00000000;10.00000000;
474242770510444;1604478097000;48.918320001103;9.156097909436;298.0000;34.8600;19.9000;1.00000000;100.00000000;20.00000000;10.00000000;
474243791784867;1604478098000;48.918613241985;9.156263535842;298.0000;34.7600;21.0000;1.50000000;100.00000000;20.00000000;10.00000000;
474244779435020;1604478099000;48.918901705183;9.156437544152;298.0000;34.4700;21.9000;1.50000000;100.00000000;20.00000000;10.00000000;
474245780617442;1604478100000;48.919188994914;9.156616916880;298.0000;33.9600;23.3000;1.00000000;100.00000000;20.00000000;10.00000000;
474246788572903;1604478101000;48.919468279928;9.156806264073;299.0000;33.9900;24.4000;1.50000000;100.00000000;20.00000000;10.00000000;
474247773996479;1604478102000;48.919745804742;9.157002065331;299.0000;33.9100;26.0000;1.50000000;100.00000000;20.00000000;10.00000000;
474248778963748;1604478103000;48.920017126948;9.157212115824;299.0000;33.6400;26.9000;1.50000000;100.00000000;20.00000000;10.00000000;
474249776905209;1604478104000;48.920283839107;9.157429877669;299.0000;33.5400;27.8000;1.50000000;100.00000000;20.00000000;10.00000000;
474250778080593;1604478105000;48.920547282323;9.157651998103;298.0000;33.4100;29.4000;1.00000000;100.00000000;20.00000000;10.00000000;
474251780569515;1604478106000;48.920810390264;9.157872945070;298.0000;33.2000;30.3000;1.00000000;100.00000000;20.00000000;10.00000000;
474252776301360;1604478107000;48.921070019715;9.158103698865;298.0000;33.0400;30.8000;1.50000000;100.00000000;20.00000000;10.00000000;
474253778367667;1604478108000;48.921324368566;9.158339649439;297.0000;33.0200;31.8000;1.00000000;100.00000000;20.00000000;10.00000000;
474254779362782;1604478109000;48.921575238928;9.158586245030;297.0000;33.1400;33.1000;1.00000000;100.00000000;20.00000000;10.00000000;
474255774538012;1604478110000;48.921818649396;9.158840216696;296.0000;33.0900;34.8000;1.00000000;100.00000000;20.00000000;10.00000000;
474256788363665;1604478111000;48.922066795640;9.159093350172;296.0000;33.3900;35.3000;1.00000000;100.00000000;20.00000000;10.00000000;
474257772641780;1604478112000;48.922309619375;9.159361822531;295.0000;34.0900;36.1000;1.00000000;100.00000000;20.00000000;10.00000000;
474258796157779;1604478113000;48.922558142804;9.159639850259;295.0000;34.4400;37.1000;1.00000000;100.00000000;20.00000000;10.00000000;
474259786859278;1604478114000;48.922807211056;9.159930869937;294.0000;34.7200;37.8000;1.00000000;100.00000000;20.00000000;10.00000000;
474260783608239;1604478115000;48.923052172177;9.160227924585;294.0000;34.8700;39.3000;1.00000000;100.00000000;20.00000000;10.00000000;
474261792257662;1604478116000;48.923289421946;9.160529756919;293.0000;34.8200;40.7000;1.00000000;100.00000000;20.00000000;10.00000000;
474262792154046;1604478117000;48.923522732221;9.160838713869;293.0000;34.8600;41.3000;1.50000000;100.00000000;20.00000000;10.00000000;
474263792648314;1604478118000;48.923752186820;9.161158232018;293.0000;34.7800;42.9000;1.00000000;100.00000000;20.00000000;10.00000000;
474264783643044;1604478119000;48.923976779915;9.161485629156;292.0000;34.6700;44.1000;1.00000000;100.00000000;20.00000000;10.00000000;
474265769703082;1604478120000;48.924200199544;9.161815959960;292.0000;34.8800;44.9000;1.00000000;100.00000000;20.00000000;10.00000000;
474266792225966;1604478121000;48.924420559779;9.162163054571;291.0000;35.0500;45.5000;1.00000000;100.00000000;20.00000000;10.00000000;
474267786917465;1604478122000;48.924636435695;9.162512579933;291.0000;35.0100;47.4000;1.00000000;100.00000000;20.00000000;10.00000000;
474268790464503;1604478123000;48.924846025184;9.162862440571;291.0000;34.7100;48.6000;1.50000000;100.00000000;20.00000000;10.00000000;
474269780060041;1604478124000;48.925042664632;9.163224706426;290.0000;34.6100;49.7000;1.50000000;100.00000000;20.00000000;10.00000000;
474270785304771;1604478125000;48.925238884985;9.163594180718;290.0000;34.5500;50.9000;1.50000000;100.00000000;20.00000000;10.00000000;
474271776605193;1604478126000;48.925428651273;9.163967929780;290.0000;34.9000;51.8000;1.00000000;100.00000000;20.00000000;10.00000000;
474272782945269;1604478127000;48.925617621280;9.164347210899;290.0000;34.7900;52.5000;1.00000000;100.00000000;20.00000000;10.00000000;
474273783450038;1604478128000;48.925801310688;9.164736717939;289.0000;34.7100;53.9000;1.50000000;100.00000000;20.00000000;10.00000000;
474274784725614;1604478129000;48.925977707841;9.165125135332;288.0000;34.4900;55.3000;1.50000000;100.00000000;20.00000000;10.00000000;
474275784924421;1604478130000;48.926149620675;9.165518749505;287.0000;34.4100;56.3000;1.50000000;100.00000000;20.00000000;10.00000000;
474276748673728;1604478131000;48.926315917633;9.165916135535;287.0000;34.5600;57.4000;1.50000000;100.00000000;20.00000000;10.00000000;
474277797769535;1604478132000;48.926477897912;9.166318969801;286.0000;34.7300;58.4000;1.50000000;100.00000000;20.00000000;10.00000000;
474278784532303;1604478133000;48.926639375277;9.166725492105;285.0000;34.8700;59.0000;1.50000000;100.00000000;20.00000000;10.00000000;
474279794743033;1604478134000;48.926796284504;9.167136121541;285.0000;34.8000;60.8000;1.50000000;100.00000000;20.00000000;10.00000000;
474280796524456;1604478135000;48.926945356652;9.167552450672;284.0000;34.9700;61.5000;1.50000000;100.00000000;20.00000000;10.00000000;
474281775412878;1604478136000;48.927098242566;9.167969869450;282.0000;34.5900;62.2000;1.50000000;100.00000000;20.00000000;10.00000000;
474282799005493;1604478137000;48.927244758233;9.168385025114;282.0000;34.4000;62.7000;1.50000000;100.00000000;20.00000000;10.00000000;
474283761366146;1604478138000;48.927383353002;9.168804455549;281.0000;34.4000;63.9000;1.50000000;100.00000000;20.00000000;10.00000000;
474284795066991;1604478139000;48.927515493706;9.169231429696;280.0000;34.5100;64.6000;1.50000000;100.00000000;20.00000000;10.00000000;
474285778679529;1604478140000;48.927645455115;9.169657230377;280.0000;34.2700;65.1000;1.00000000;100.00000000;20.00000000;10.00000000;
474286791773528;1604478141000;48.927778098732;9.170078672469;279.0000;34.3600;64.5000;1.50000000;100.00000000;20.00000000;10.00000000;
474287796458797;1604478142000;48.927906928584;9.170505143702;278.0000;34.3200;64.6000;1.50000000;100.00000000;20.00000000;10.00000000;
474288787755642;1604478143000;48.928038147278;9.170929016545;278.0000;34.4200;64.8000;1.50000000;100.00000000;20.00000000;10.00000000;
474289769231257;1604478144000;48.928167144768;9.171351632103;277.0000;34.6000;64.7000;1.00000000;100.00000000;20.00000000;10.00000000;
474290798104410;1604478145000;48.928301925771;9.171780366451;277.0000;34.5600;64.6000;1.00000000;100.00000000;20.00000000;10.00000000;
474291788356102;1604478146000;48.928436287679;9.172204239294;277.0000;34.5600;64.6000;1.00000000;100.00000000;20.00000000;10.00000000;
474292774150832;1604478147000;48.928567841649;9.172627357766;277.0000;34.4400;64.8000;1.00000000;100.00000000;20.00000000;10.00000000;
474293797915408;1604478148000;48.928699144162;9.173052404076;277.0000;34.2100;65.0000;1.00000000;100.00000000;20.00000000;10.00000000;
474294796575330;1604478149000;48.928830195218;9.173469990492;277.0000;34.1200;64.9000;1.00000000;100.00000000;20.00000000;10.00000000;
474295776097253;1604478150000;48.928960785270;9.173890175298;277.0000;34.0500;64.8000;1.00000000;100.00000000;20.00000000;10.00000000;
474296793924137;1604478151000;48.929092339240;9.174310863018;278.0000;34.0000;64.8000;1.00000000;100.00000000;20.00000000;10.00000000;
474297769507559;1604478152000;48.929220708087;9.174720821902;278.0000;33.4700;64.8000;1.00000000;100.00000000;20.00000000;10.00000000;
474298806282058;1604478153000;48.929351340048;9.175137737766;279.0000;33.3400;64.5000;1.00000000;100.00000000;20.00000000;10.00000000;
474299787297596;1604478154000;48.929483438842;9.175550546497;279.0000;33.3200;64.5000;1.00000000;100.00000000;20.00000000;10.00000000;
474300770913749;1604478155000;48.929615118541;9.175960086286;280.0000;33.3500;64.7000;1.00000000;100.00000000;20.00000000;10.00000000;
474301797300941;1604478156000;48.929744451307;9.176378343254;280.0000;33.4000;64.7000;1.00000000;100.00000000;20.00000000;10.00000000;
474302778457632;1604478157000;48.929872652516;9.176787715405;281.0000;33.1000;64.6000;1.00000000;100.00000000;20.00000000;10.00000000;
474303772416747;1604478158000;48.929998297244;9.177198931575;282.0000;33.2800;64.7000;1.00000000;100.00000000;20.00000000;10.00000000;
474304776157746;1604478159000;48.930124528706;9.177615763620;282.0000;33.5400;64.8000;1.00000000;100.00000000;20.00000000;10.00000000;
474305780969207;1604478160000;48.930251263082;9.178027231246;283.0000;33.2800;65.0000;1.00000000;100.00000000;20.00000000;10.00000000;
474306790711591;1604478161000;48.930377368815;9.178442722186;283.0000;33.3400;64.7000;1.00000000;100.00000000;20.00000000;10.00000000;
474307779317783;1604478162000;48.930506156757;9.178850334138;283.0000;33.1500;64.6000;1.00000000;100.00000000;20.00000000;10.00000000;
474308792675013;1604478163000;48.930630376562;9.179258365184;283.0000;33.0900;64.5000;1.00000000;100.00000000;20.00000000;10.00000000;
474309746632397;1604478164000;48.930758116767;9.179665893316;283.0000;32.9500;64.5000;1.00000000;100.00000000;20.00000000;10.00000000;
474310790270934;1604478165000;48.930884096771;9.180075684562;283.0000;33.0900;64.7000;1.50000000;100.00000000;20.00000000;10.00000000;
474311791341857;1604478166000;48.931008819491;9.180486900732;282.0000;33.2800;64.7000;1.50000000;100.00000000;20.00000000;10.00000000;
474312780879048;1604478167000;48.931140080094;9.180899709463;282.0000;33.4700;64.5000;1.00000000;100.00000000;20.00000000;10.00000000;
474313778143240;1604478168000;48.931271089241;9.181314110756;281.0000;33.7600;64.3000;1.00000000;100.00000000;20.00000000;10.00000000;
474314771211778;1604478169000;48.931406205520;9.181730356067;280.0000;34.0300;63.9000;1.50000000;100.00000000;20.00000000;10.00000000;
474315769916315;1604478170000;48.931542956270;9.182151043788;279.0000;34.5800;63.8000;1.50000000;100.00000000;20.00000000;10.00000000;
474316775925930;1604478171000;48.931683478877;9.182576844469;279.0000;35.0200;62.5000;1.00000000;100.00000000;20.00000000;10.00000000;
474317785288622;1604478172000;48.931830036454;9.182995017618;278.0000;35.0800;60.8000;1.50000000;100.00000000;20.00000000;10.00000000;
474318778301775;1604478173000;48.931987741962;9.183411011472;277.0000;34.9200;59.9000;1.50000000;100.00000000;20.00000000;10.00000000;
474319782268120;1604478174000;48.932149470784;9.183818791062;276.0000;35.0100;58.4000;1.50000000;100.00000000;20.00000000;10.00000000;
474320775105504;1604478175000;48.932316103019;9.184223720804;275.0000;35.4300;56.8000;1.00000000;100.00000000;20.00000000;10.00000000;
474321774851119;1604478176000;48.932494302280;9.184626722708;274.0000;35.6400;55.4000;1.00000000;100.00000000;20.00000000;10.00000000;
474322786025887;1604478177000;48.932680506259;9.185028718784;274.0000;35.8700;54.0000;1.50000000;100.00000000;20.00000000;10.00000000;
474323785892963;1604478178000;48.932873709127;9.185420656577;273.0000;35.7600;52.8000;1.50000000;100.00000000;20.00000000;10.00000000;
474324763963809;1604478179000;48.933068001643;9.185805050656;273.0000;35.3900;51.6000;1.50000000;100.00000000;20.00000000;10.00000000;
474325768288462;1604478180000;48.933271681890;9.186168489978;273.0000;35.0600;50.4000;1.50000000;100.00000000;20.00000000;10.00000000;
474326783193384;1604478181000;48.933477457613;9.186531342566;273.0000;35.0700;48.6000;1.50000000;100.00000000;20.00000000;10.00000000;
474327788869538;1604478182000;48.933684532531;9.186883214861;272.0000;34.8100;47.2000;1.00000000;100.00000000;20.00000000;10.00000000;
474328793005498;1604478183000;48.933892655186;9.187233746052;271.0000;34.4300;46.1000;1.00000000;100.00000000;20.00000000;10.00000000;
474329777604036;1604478184000;48.934108363464;9.187572123483;271.0000;34.2700;44.8000;1.50000000;100.00000000;20.00000000;10.00000000;
474330779814343;1604478185000;48.934326502495;9.187895748764;271.0000;33.9600;43.4000;1.50000000;100.00000000;20.00000000;10.00000000;
474331783186996;1604478186000;48.934552855790;9.188210824504;270.0000;34.2200;42.2000;1.50000000;100.00000000;20.00000000;10.00000000;
474332770769111;1604478187000;48.934782100841;9.188521122560;269.0000;34.3400;41.0000;1.50000000;100.00000000;20.00000000;10.00000000;
474333774857456;1604478188000;48.935014950112;9.188821194693;269.0000;34.1300;39.7000;1.50000000;100.00000000;20.00000000;10.00000000;
474334770813263;1604478189000;48.935255217366;9.189109532163;268.0000;33.7700;38.3000;1.00000000;100.00000000;20.00000000;10.00000000;
474335779731840;1604478190000;48.935498460196;9.189389990643;268.0000;33.5200;36.8000;1.50000000;100.00000000;20.00000000;10.00000000;
474336784654646;1604478191000;48.935744636692;9.189653601497;267.0000;33.3100;35.4000;1.00000000;100.00000000;20.00000000;10.00000000;
474337766836877;1604478192000;48.935995800421;9.189911596477;266.0000;33.2700;34.4000;1.00000000;100.00000000;20.00000000;10.00000000;
474338782431991;1604478193000;48.936244910583;9.190162885934;265.0000;32.9400;33.7000;1.00000000;100.00000000;20.00000000;10.00000000;
474339782671606;1604478194000;48.936494900845;9.190408559516;264.0000;32.7600;33.4000;1.00000000;100.00000000;20.00000000;10.00000000;
474340797029644;1604478195000;48.936747573316;9.190644426271;263.0000;32.6200;31.1000;1.50000000;100.00000000;20.00000000;10.00000000;
474341790670720;1604478196000;48.937003808096;9.190871827304;261.0000;32.3600;31.2000;1.50000000;100.00000000;20.00000000;10.00000000;
474342808959296;1604478197000;48.937259162776;9.191103167832;260.0000;32.2600;31.0000;1.50000000;100.00000000;20.00000000;10.00000000;
474343770544834;1604478198000;48.937508775853;9.191333418712;258.0000;32.0300;31.3000;1.00000000;100.00000000;20.00000000;10.00000000;
474344775063602;1604478199000;48.937758472748;9.191558556631;256.0000;31.8800;31.3000;1.00000000;100.00000000;20.00000000;10.00000000;
474345773922179;1604478200000;48.938003978692;9.191782269627;255.0000;31.6800;31.2000;1.00000000;100.00000000;20.00000000;10.00000000;
474346797400062;1604478201000;48.938248604536;9.192005060613;253.0000;31.5500;30.7000;1.00000000;100.00000000;20.00000000;10.00000000;
474347781791485;1604478202000;48.938493649475;9.192220810801;252.0000;31.4300;30.7000;1.00000000;100.00000000;20.00000000;10.00000000;
474348780952984;1604478203000;48.938738862053;9.192439159378;250.0000;31.6100;30.9000;1.00000000;100.00000000;20.00000000;10.00000000;
474349794824445;1604478204000;48.938981434330;9.192661447451;249.0000;31.5800;30.7000;1.00000000;100.00000000;20.00000000;10.00000000;
474350777147444;1604478205000;48.939224844798;9.192880382761;247.0000;31.6900;30.1000;1.00000000;100.00000000;20.00000000;10.00000000;
474351756169790;1604478206000;48.939471105114;9.193093199283;247.0000;31.6600;29.9000;1.00000000;100.00000000;20.00000000;10.00000000;
474352780463712;1604478207000;48.939714725129;9.193309620023;246.0000;31.3800;29.9000;1.00000000;100.00000000;20.00000000;10.00000000;
474353767240096;1604478208000;48.939959686249;9.193518329412;245.0000;30.9400;29.7000;1.00000000;100.00000000;20.00000000;10.00000000;
474354775953211;1604478209000;48.940197732300;9.193725278601;244.0000;30.4800;29.5000;1.00000000;100.00000000;20.00000000;10.00000000;
474355772516864;1604478210000;48.940435694531;9.193933485076;244.0000;30.4200;29.5000;1.00000000;100.00000000;20.00000000;10.00000000;
474356775436209;1604478211000;48.940673447214;9.194136494771;243.0000;30.4500;29.3000;1.00000000;100.00000000;20.00000000;10.00000000;
474357769554478;1604478212000;48.940916019492;9.194345707074;244.0000;30.7700;29.2000;1.00000000;100.00000000;20.00000000;10.00000000;
474358776478323;1604478213000;48.941157418303;9.194553410634;244.0000;30.6500;28.9000;1.00000000;100.00000000;20.00000000;10.00000000;
474359779416399;1604478214000;48.941395799629;9.194758934900;245.0000;30.5400;29.0000;1.00000000;100.00000000;20.00000000;10.00000000;
474360785520014;1604478215000;48.941639545374;9.194961944595;245.0000;30.6600;28.9000;1.00000000;100.00000000;20.00000000;10.00000000;
474361792011436;1604478216000;48.941880273633;9.195164702833;245.0000;30.5500;28.8000;1.00000000;100.00000000;20.00000000;10.00000000;
474362790255205;1604478217000;48.942120163701;9.195365197957;246.0000;30.2800;28.7000;1.50000000;100.00000000;20.00000000;10.00000000;
474363782413550;1604478218000;48.942357832566;9.195563849062;246.0000;30.1600;28.6000;1.00000000;100.00000000;20.00000000;10.00000000;
474364786711896;1604478219000;48.942594872788;9.195760739967;247.0000;30.0800;28.5000;1.50000000;100.00000000;20.00000000;10.00000000;
474365788338510;1604478220000;48.942833631299;9.195957882330;247.0000;30.1400;28.5000;1.00000000;100.00000000;20.00000000;10.00000000;
474366795482202;1604478221000;48.943071677350;9.196152677760;247.0000;30.3700;28.9000;1.50000000;100.00000000;20.00000000;10.00000000;
474367790615278;1604478222000;48.943310603499;9.196348059922;247.0000;30.3500;29.2000;1.50000000;100.00000000;20.00000000;10.00000000;
474368790849547;1604478223000;48.943552169949;9.196550650522;248.0000;29.9800;29.0000;1.00000000;100.00000000;20.00000000;10.00000000;
474369786112738;1604478224000;48.943790551275;9.196747960523;248.0000;29.9100;28.9000;1.00000000;100.00000000;20.00000000;10.00000000;
474370772846161;1604478225000;48.944021724164;9.196948288009;248.0000;29.5300;28.9000;1.50000000;100.00000000;20.00000000;10.00000000;
474371792937621;1604478226000;48.944257129915;9.197147861123;248.0000;29.5100;29.0000;1.50000000;100.00000000;20.00000000;10.00000000;
474372799714890;1604478227000;48.944488805719;9.197341818362;248.0000;29.7000;28.6000;1.50000000;100.00000000;20.00000000;10.00000000;
474373801738235;1604478228000;48.944723038003;9.197535607964;248.0000;29.5600;28.8000;1.50000000;100.00000000;20.00000000;10.00000000;
474374802333158;1604478229000;48.944956515916;9.197731493041;248.0000;29.3300;28.9000;1.50000000;100.00000000;20.00000000;10.00000000;
474375773839080;1604478230000;48.945188820362;9.197931485251;248.0000;29.6700;29.0000;1.50000000;100.00000000;20.00000000;10.00000000;
474376772700849;1604478231000;48.945423932746;9.198124604300;248.0000;29.6200;29.0000;1.00000000;100.00000000;20.00000000;10.00000000;
474377789812848;1604478232000;48.945659883320;9.198322752491;248.0000;29.8600;29.2000;1.50000000;100.00000000;20.00000000;10.00000000;
474378773789270;1604478233000;48.945890888572;9.198523331434;247.0000;29.6600;29.9000;1.00000000;100.00000000;20.00000000;10.00000000;
474379761664654;1604478234000;48.946119882166;9.198730951175;247.0000;29.9100;30.7000;1.00000000;100.00000000;20.00000000;10.00000000;
474380776550384;1604478235000;48.946353862993;9.198942510411;247.0000;30.3900;31.4000;1.00000000;100.00000000;20.00000000;10.00000000;
474381776227576;1604478236000;48.946583527140;9.199166474864;247.0000;30.7300;32.6000;1.50000000;100.00000000;20.00000000;10.00000000;
474382777061998;1604478237000;48.946810592897;9.199400832877;247.0000;31.1600;33.7000;1.00000000;100.00000000;20.00000000;10.00000000;
474383768473574;1604478238000;48.947042645887;9.199641142040;246.0000;31.6500;34.4000;1.00000000;100.00000000;20.00000000;10.00000000;
474384779310381;1604478239000;48.947273986414;9.199885055423;247.0000;31.8100;34.9000;1.00000000;100.00000000;20.00000000;10.00000000;
474385771325496;1604478240000;48.947510104626;9.200139781460;247.0000;32.2800;34.1000;1.00000000;100.00000000;20.00000000;10.00000000;
474386780641765;1604478241000;48.947747270577;9.200404733419;247.0000;32.2800;37.6000;1.00000000;100.00000000;20.00000000;10.00000000;
474387783667187;1604478242000;48.947976934724;9.200684186071;247.0000;32.3900;39.3000;1.50000000;100.00000000;20.00000000;10.00000000;
474388795204648;1604478243000;48.948204754852;9.200966823846;247.0000;32.6200;39.6000;1.50000000;100.00000000;20.00000000;10.00000000;
474389754093878;1604478244000;48.948430353776;9.201255077496;247.0000;33.0000;40.1000;1.00000000;100.00000000;20.00000000;10.00000000;
474390804232031;1604478245000;48.948649456725;9.201552718878;247.0000;33.2900;41.7000;1.50000000;100.00000000;20.00000000;10.00000000;
474391785356953;1604478246000;48.948867302388;9.201854970306;247.0000;33.4000;42.4000;1.50000000;100.00000000;20.00000000;10.00000000;
474392753466645;1604478247000;48.949084477499;9.202167447656;248.0000;33.2200;43.7000;1.50000000;100.00000000;20.00000000;10.00000000;
474393794138760;1604478248000;48.949295575731;9.202486965805;248.0000;33.0200;45.5000;1.50000000;100.00000000;20.00000000;10.00000000;
474394795693336;1604478249000;48.949498543516;9.202805478126;249.0000;33.0600;45.8000;1.50000000;100.00000000;20.00000000;10.00000000;
474395773049566;1604478250000;48.949702223763;9.203132623807;249.0000;33.0900;46.6000;1.50000000;100.00000000;20.00000000;10.00000000;
474396777313104;1604478251000;48.949902970344;9.203456584364;249.0000;32.9000;47.1000;1.50000000;100.00000000;20.00000000;10.00000000;
474397773745218;1604478252000;48.950094915926;9.203784400597;250.0000;32.7600;48.0000;1.50000000;100.00000000;20.00000000;10.00000000;
474398768517064;1604478253000;48.950282251462;9.204110540450;250.0000;32.0100;48.9000;1.50000000;100.00000000;20.00000000;10.00000000;
474399790146986;1604478254000;48.950467281975;9.204435842112;251.0000;31.6800;48.9000;2.00000000;100.00000000;20.00000000;10.00000000;
474400786778601;1604478255000;48.950651725754;9.204759383574;251.0000;31.5500;48.4000;1.50000000;100.00000000;20.00000000;10.00000000;
474401791754369;1604478256000;48.950836504810;9.205081583932;251.0000;31.5000;48.8000;1.50000000;100.00000000;20.00000000;10.00000000;
474402799642638;1604478257000;48.951021786779;9.205405795947;252.0000;31.4600;49.0000;1.50000000;100.00000000;20.00000000;10.00000000;
474403789971483;1604478258000;48.951208242215;9.205735120922;252.0000;31.6600;49.0000;1.00000000;100.00000000;20.00000000;10.00000000;
474404787350829;1604478259000;48.951396206394;9.206065954641;252.0000;31.8900;48.9000;1.00000000;100.00000000;20.00000000;10.00000000;
474405779908674;1604478260000;48.951582452282;9.206399805844;253.0000;31.9600;48.8000;1.50000000;100.00000000;20.00000000;10.00000000;
474406780715481;1604478261000;48.951771380380;9.206731813028;253.0000;31.9800;48.7000;1.00000000;100.00000000;20.00000000;10.00000000;
474407784747480;1604478262000;48.951960434206;9.207060970366;253.0000;31.8800;48.8000;1.50000000;100.00000000;20.00000000;10.00000000;
474408783797672;1604478263000;48.952149739489;9.207392474636;254.0000;32.0400;48.7000;1.50000000;100.00000000;20.00000000;10.00000000;
474409788574633;1604478264000;48.952340343967;9.207729175687;254.0000;32.4600;48.7000;1.50000000;100.00000000;20.00000000;10.00000000;
474410776651170;1604478265000;48.952531996183;9.208064619452;254.0000;32.8700;48.6000;1.00000000;100.00000000;20.00000000;10.00000000;
474411780675593;1604478266000;48.952726707794;9.208398889750;255.0000;32.9700;48.5000;1.00000000;100.00000000;20.00000000;10.00000000;
474412773269092;1604478267000;48.952921461314;9.208740033209;255.0000;33.1500;48.7000;1.00000000;100.00000000;20.00000000;10.00000000;
474413798856591;1604478268000;48.953116969205;9.209075393155;255.0000;33.1600;48.5000;1.00000000;100.00000000;20.00000000;10.00000000;
474414798417629;1604478269000;48.953314949758;9.209420979023;255.0000;33.3100;48.6000;1.50000000;100.00000000;20.00000000;10.00000000;
