Sensor: LSM6DSL Accelerometer
Vendor: STM
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
474439748552996;0.8942;6.9576;2.2972;
474439767653188;0.9230;9.8904;-0.4429;
474439787697765;-1.6891;11.9938;-1.2689;
474439807647496;-1.6125;10.1562;1.0558;
474439827714380;1.0738;7.6770;1.3731;
474439847654111;-0.9553;10.6075;-0.0383;
474439867638188;-1.0163;11.7819;-1.1289;
474439887635804;-0.3962;9.9479;-0.7266;
474439907634650;-0.5112;7.1994;4.6986;
474439927678496;-1.1037;9.8246;0.6716;
474439947659919;-1.3827;12.3912;-2.1871;
474439967629919;-0.8475;8.9040;1.2067;
474439987734111;-0.7003;6.8618;4.6280;
474440007665842;-1.8172;9.6881;0.8224;
474440027743650;-0.2203;11.2563;-1.6388;
474440047719573;0.3699;9.4032;1.7202;
474440067725342;-1.6029;6.6343;0.8009;
474440087658419;0.2143;9.4332;-1.5730;
474440107654034;1.0953;9.7755;-2.8479;
474440127676957;-0.8727;8.7281;2.7366;
474440147743111;-2.0267;9.5229;1.4090;
474440167659996;-1.4150;9.7205;-1.4377;
474440187655496;0.5004;8.3653;1.5957;
474440207653188;1.2809;8.9316;2.3607;
474440227659996;-2.6432;12.2559;-1.3779;
474440247661265;-3.4919;11.5987;-1.9453;
474440267670111;1.1504;8.0996;4.1743;
474440287673226;1.4940;8.2157;3.7373;
474440307659611;-2.1632;11.9375;-1.2677;
474440327673034;-1.0570;9.8869;0.0970;
474440347745380;0.1041;7.5178;2.9640;
474440367655842;-0.1173;10.0078;-1.3084;
474440387674572;-0.1173;11.1821;-2.1656;
474440407653572;-2.3786;8.5772;-0.0646;
474440427666765;2.3140;7.5178;2.6887;
474440447680572;0.3089;9.8426;-1.9872;
474440467666918;-0.7314;10.6734;0.1975;
474440487665342;-1.3156;8.9004;1.2869;
474440507687111;0.3220;8.5844;0.0431;
474440527666418;0.4956;9.3206;1.3455;
474440547751572;-0.4214;10.3322;0.6668;
474440567666572;-2.7857;10.0676;0.2382;
474440587663380;-0.5064;8.3725;1.3838;
474440607665841;1.7538;9.8653;-0.3017;
474440627662572;-0.3555;11.2108;-0.0215;
474440647676726;-2.8144;10.5740;-0.2562;
474440667663649;-0.5770;9.8438;1.2474;
474440687665226;1.3408;9.3386;1.7310;
474440707666688;0.9385;10.6686;-0.2370;
474440727662572;-1.5191;10.6614;-1.5634;
474440750249303;-1.6316;9.7480;1.4748;
474440767926534;0.7638;10.0904;1.6017;
474440787659687;0.1389;10.4818;-2.3643;
474440807670841;-0.5890;10.2651;0.0335;
474440827649995;-0.2179;9.5337;0.9026;
474440847647880;0.1532;10.9283;0.7135;
474440867673687;0.4621;10.7799;0.2322;
474440887677264;-0.5459;9.9060;1.8771;
474440907671841;-1.7478;10.0916;1.9369;
474440927681110;0.8356;10.4902;0.7147;
474440947695264;-1.2653;10.7033;0.0587;
474440967695957;-1.5467;9.8833;1.7897;
474440987755457;-0.2502;9.9084;1.3994;
474441007674110;1.0175;11.1522;0.7278;
474441027674880;-2.5295;9.8150;-0.3112;
474441047733649;0.8033;8.5940;1.9381;
474441067731110;-0.6045;10.2292;-0.3771;
474441087660956;-0.4657;9.2883;0.2011;
474441107672495;0.2957;9.1937;1.8950;
474441127667687;-2.5630;10.0604;-0.1293;
474441147676880;-0.1030;9.8533;0.9385;
474441167686418;-0.6225;9.0944;1.3994;
474441187657841;0.4776;9.2344;1.0870;
474441207659495;0.5519;10.7033;1.4820;
474441227661379;-2.7378;10.7931;-0.9086;
474441247664572;-3.5027;9.1626;-0.6931;
474441267665610;3.9061;7.8697;2.2194;
474441287667149;2.4972;10.3430;0.0347;
474441307673110;-4.6831;13.1956;-4.3527;
474441327676187;1.0882;7.4448;6.1986;
474441347669726;3.1999;9.6857;2.8383;
474441367762879;0.5124;12.6677;-1.6819;
474441387673995;-3.0490;11.8357;-0.2310;
474441407661918;-1.5874;9.6833;3.8487;
474441427662610;2.0063;10.0832;1.0822;
474441447671841;0.8930;11.0600;-0.2107;
474441467666649;-2.8659;10.8026;1.6867;
474441487662764;0.7494;10.2029;1.3874;
474441507672110;0.7494;11.3557;0.0024;
474441527672956;-2.3762;10.6781;0.5555;
474441547656148;-1.0427;10.0533;1.7166;
474441567654379;0.2717;10.4124;-0.1520;
474441587717495;-0.6680;8.2408;2.9497;
474441607714995;0.2741;10.0317;1.4150;
474441627659571;0.1903;11.2815;-0.1544;
474441647707225;-0.2298;9.1937;-0.3903;
474441667688418;-0.7566;7.9499;2.5738;
474441687676302;0.3340;9.5457;0.0287;
474441707677379;2.0842;10.8709;-0.8847;
474441727749725;-1.3671;9.0728;1.9513;
474441747681379;-2.8347;8.9663;3.6667;
474441767904148;-0.6369;10.6063;-0.5148;
474441787694187;2.9173;9.9323;-4.4017;
474441807646494;0.5734;7.2604;2.2278;
474441827662148;-2.6193;10.0437;-0.1329;
474441847645725;0.5555;11.4515;-1.2390;
474441867671110;3.0861;8.5688;1.5383;
474441887672533;-1.1253;6.7660;1.8100;
474441907670687;-2.3487;9.6462;0.1676;
474441927669341;1.7765;10.9403;-1.1744;
474441947687071;0.7626;9.5205;-0.2993;
474441967683302;-2.2051;9.1842;2.0087;
474441987685225;1.0331;9.4260;0.8224;
474442007745571;1.5263;10.5010;-2.7629;
474442027669110;-0.9553;10.0149;-0.8823;
474442047731379;0.1113;8.7113;1.0199;
474442067731494;0.6752;12.2475;1.2091;
474442087732494;0.5387;10.8386;1.0546;
474442107665148;-1.0151;9.9144;1.4222;
474442127660379;-0.2909;10.7978;1.6652;
474442147669956;1.4808;11.4994;-0.2286;
474442167662071;-0.0287;10.6506;-0.0802;
474442187673379;-1.6448;9.5146;1.8387;
474442207661186;2.0446;10.0975;1.6520;
474442227655686;1.8603;11.2156;-1.5467;
474442247660110;-0.6428;9.7887;0.3519;
474442267660456;0.1820;8.6910;1.3731;
474442287667725;0.7518;10.7260;0.4286;
474442307662186;-1.4054;9.2464;-1.2713;
474442327656225;-1.6053;6.4105;2.7653;
474442347664917;0.9876;8.8729;2.6252;
474442367666686;2.5977;12.8186;-1.5000;
474442387664532;-4.2090;11.7232;-4.3431;
474442407678609;-2.5714;5.5486;4.8315;
474442427655263;2.3379;7.6734;3.1208;
474442447661994;1.7310;14.1222;-4.5777;
474442467669225;-1.9944;12.6390;-3.1041;
474442487667263;-2.3296;6.9863;6.4380;
474442507670302;-0.4693;9.1973;3.5255;
474442527666109;2.6408;12.7120;-3.6536;
474442547669302;2.4313;10.8050;-0.3184;
474442567668648;-2.6456;7.7907;3.6907;
474442587659840;-0.0515;11.3760;-1.0774;
474442607662571;0.0192;10.9068;-2.5391;
474442627654802;1.4497;6.7983;1.2821;
474442647662686;-0.0479;6.9743;2.1093;
474442667661186;-2.7414;10.9499;-1.6712;
474442687666725;0.0898;10.0173;-1.0080;
474442707663225;2.3595;7.1766;3.8714;
474442727673648;-0.3160;8.2468;2.4995;
474442747671301;-1.0511;10.4663;-2.1596;
474442767653917;0.0120;10.5512;0.5614;
474442787666648;-0.0503;9.6678;2.5474;
474442807655801;-0.6620;10.1730;-1.4425;
474442827645917;-1.8124;9.9359;-0.4896;
474442847655301;0.4166;9.2105;-0.3089;
474442867649801;1.0475;10.0042;-1.1899;
474442887655955;-2.8252;10.0963;-0.3184;
474442907650763;-1.4940;8.9064;0.6141;
474442927642340;1.1815;9.9575;0.4932;
474442947649032;-0.5519;11.0732;0.4154;
474442967683917;-1.3300;9.8402;1.5562;
474442987676494;-0.5339;9.9000;2.3008;
474443007755109;-0.2023;11.0660;-0.1939;
474443027665570;0.2729;10.7619;-0.5962;
474443047676109;-0.9385;10.5656;1.1444;
474443067743686;-0.8464;10.4698;0.4357;
474443087665724;-0.1532;10.6626;-0.7973;
474443107754109;-0.5986;9.9144;0.0814;
474443127709263;-0.0120;8.8717;1.2318;
474443147675955;-1.0235;9.7360;-0.0120;
474443167678878;-1.1049;10.1562;-0.4142;
474443187694147;1.1887;8.8430;-0.2035;
474443207752532;-0.1975;8.7484;1.2821;
474443227665532;-0.7602;9.2416;0.0994;
474443247666301;0.7242;8.8873;-0.3268;
474443267674801;-0.1125;8.7197;0.5028;
474443287682263;0.4812;9.2560;0.9074;
474443307681263;-0.0527;9.7432;0.3998;
474443327657263;-0.9026;9.1794;0.6309;
474443347677263;0.6668;8.9531;1.8747;
474443367682570;-0.6129;10.5249;-0.5447;
474443387675955;-0.2969;11.1390;-0.5986;
474443407681455;0.3867;9.0644;1.8459;
474443427688686;-0.4393;9.1866;1.4317;
474443447675801;-0.2957;10.7978;-1.1863;
474443467678224;0.8966;10.0221;0.0850;
474443487686839;-0.9505;8.9615;1.4042;
474443507683493;0.3244;9.9000;0.1712;
474443527697301;0.0227;10.3094;-0.5171;
474443547677647;-0.3148;9.3386;0.9134;
474443567686685;0.8787;9.3769;0.9385;
474443587695532;0.0730;10.6698;-0.0359;
474443607681070;-0.2442;10.2448;0.1413;
474443627677147;0.4776;9.2093;1.7059;
474443647677609;0.3460;9.3015;0.8823;
474443667678762;0.7410;9.5181;-0.5578;
474443687671878;0.4130;9.6738;0.4657;
474443707667032;-0.8152;9.8354;2.0997;
474443727673532;-0.9529;9.8617;0.1760;
474443747666993;0.5950;8.7137;1.7298;
474443767661993;0.8571;9.0980;2.2206;
474443787827416;-0.6393;9.5373;0.0036;
474443807682070;-0.7542;10.1646;1.2151;
474443827637262;0.6045;9.9204;2.7330;
474443847637878;0.9493;10.0161;0.7027;
474443867637685;-1.7107;10.3154;-1.1911;
474443887636378;-0.0706;9.4846;1.3479;
474443907637762;1.5598;9.8450;2.3583;
474443927637378;0.1520;11.8190;-0.1772;
474443947638262;-1.7873;11.0696;0.5710;
474443967664454;0.4741;8.5581;4.6591;
474443987670916;0.0886;10.1023;4.5203;
474444007661993;0.7410;11.8525;-1.0918;
474444027738724;-0.8871;10.2448;0.9792;
474444047660954;-1.0618;7.7883;3.7409;
474444067659147;0.6093;10.4387;-1.1624;
474444087656493;-0.0599;11.1773;-1.8627;
474444107721185;-0.6488;7.3382;2.2098;
474444127675031;-0.6955;7.3837;1.9836;
474444147668916;0.5483;10.5010;-1.5957;
474444167676339;0.5507;9.5553;-0.4046;
474444187684262;-1.1480;6.9049;2.4900;
474444207785954;0.0060;8.7987;2.1117;
474444227648031;-0.1939;10.6925;-1.5287;
474444247663916;-0.8045;9.6007;0.2765;
474444267662339;0.6524;7.5142;3.5195;
474444287665916;0.3567;8.9854;1.9297;
474444307660723;-1.4269;10.5860;-1.2701;
474444327670954;0.9828;8.2827;0.9720;
474444347674223;0.2454;8.2827;2.1392;
474444367660454;-0.7195;10.2867;-0.3699;
474444387663031;-0.8547;10.4998;-0.2119;
474444407684877;-0.3699;8.7544;1.6843;
474444427658954;0.5830;9.1195;1.9070;
474444447676262;-0.8523;10.6542;-0.3531;
474444467661685;-1.7047;10.6734;-0.8643;
474444487665416;0.2885;8.9759;2.0039;
474444507665646;1.2594;9.1554;2.0853;
474444527665646;-1.0511;11.0528;0.2622;
474444547665262;-0.3280;10.0856;1.2115;
474444567665800;0.1030;9.1482;2.0925;
474444587665223;0.4202;9.8593;1.7825;
474444607751185;-0.2191;10.5105;1.2857;
474444627663992;-2.0411;10.1490;2.0159;
474444647672454;-0.3903;9.1219;2.5043;
474444667674146;0.6297;9.6845;2.3667;
474444687677377;-0.5339;10.6063;-0.3591;
474444707675415;-0.7566;9.5289;0.4561;
474444727658531;-0.3950;8.5006;2.5402;
474444747668069;-0.1460;9.8078;1.0714;
474444767654262;0.4166;10.7943;-0.0994;
474444787646415;-0.1293;10.0209;0.6057;
474444807644415;0.1353;8.5485;1.8830;
474444827636223;0.4681;10.1921;0.7027;
474444847647223;0.6716;10.7967;0.0156;
474444867652723;0.3639;9.6738;1.2941;
474444887654954;-0.9014;9.3027;3.2106;
474444907663685;-0.4262;10.2771;1.0163;
474444927664877;1.5562;10.4746;-0.3555;
474444947664915;0.0910;9.3996;2.2326;
474444967667184;-1.0834;9.5648;1.4126;
474444987662531;0.2227;10.3537;-0.4489;
474445007683723;0.8200;9.7420;-0.3077;
474445027669838;0.0874;9.1303;1.7466;
474445047647031;-0.4932;10.4842;0.5207;
474445067696107;0.6955;9.9072;-0.3041;
474445087651646;1.3910;8.7736;1.5622;
474445107650338;-0.9493;9.0333;0.7195;
474445127664838;-0.3543;10.4112;-0.5614;
474445147657146;1.9620;10.1490;-0.6285;
474445167656454;0.1006;9.1506;1.2534;
474445187663146;-0.7542;9.4391;0.3938;
474445207658723;0.7997;9.8665;0.9589;
474445227664530;1.1325;9.5529;0.1772;
474445247654223;0.1437;9.5098;-0.3496;
474445267661838;-0.6883;9.9862;0.3496;
474445287660300;0.2239;9.8426;1.3012;
474445307663184;0.2849;9.0309;1.1995;
474445327665684;-0.5291;8.9854;-1.5155;
474445347661530;0.9254;8.9507;1.0726;
474445367662146;0.3053;9.1051;0.4717;
474445387661030;-1.6688;9.5002;-0.1927;
474445407658376;-1.1887;8.3187;0.3244;
474445427736453;1.8783;7.3909;2.6767;
474445447654646;1.3408;9.3302;-0.7398;
474445467665300;-1.0259;10.1478;-0.1484;
474445487741453;-2.7701;9.3470;2.5055;
474445507666261;1.6281;9.5170;2.0255;
474445527664876;3.2633;9.8354;0.5590;
474445547727299;-4.0426;9.6618;1.5359;
474445567669607;-1.9812;11.1426;2.4433;
474445587673723;2.4756;12.5732;-0.1281;
474445607680299;1.5119;11.5987;0.6979;
474445627685799;-2.4481;8.5258;3.7445;
474445647683722;-1.1935;10.5093;3.0849;
474445667676569;1.4293;13.4375;-0.2634;
474445687683646;2.5319;12.6091;-0.7925;
474445707685222;-1.5538;9.8174;1.9178;
474445727690415;-0.4094;10.0580;0.7063;
474445747702722;1.9130;10.9858;1.5215;
474445767668992;0.1915;12.1015;0.2801;
474445787666838;-0.8308;11.6825;-0.8751;
474445807658030;-0.6057;9.1087;5.0242;
474445827657645;-1.0343;9.8270;3.8523;
474445847635184;-0.2861;12.6007;-1.5634;
474445867653722;-1.2246;10.6482;-1.8268;
474445887638915;1.0882;7.9751;4.8530;
474445907638068;-0.6764;8.1056;0.8918;
474445927638415;-2.0243;10.5237;-4.0079;
474445947645722;-0.0575;9.6007;1.3216;
474445967637568;2.9808;6.2046;5.6826;
474445987663184;-3.0490;7.7979;-1.2354;
474446007667107;-1.6448;8.8921;-1.1372;
474446027672876;0.4752;7.3083;3.0789;
474446047650991;-1.5526;8.9088;-1.0930;
474446067654722;-1.9656;7.1658;-0.8128;
474446087743761;1.6927;6.6810;1.5299;
474446107662145;0.5279;8.9376;0.0994;
474446127666338;-1.2761;9.4308;-2.1943;
474446147672761;-0.3376;7.6076;1.1253;
474446167671991;0.4190;6.7552;2.4110;
474446187661530;-0.3771;9.1159;-0.6117;
474446207663876;1.1205;10.8745;-1.3803;
474446227668337;0.4764;9.9036;0.3424;
474446247660953;-3.2609;8.2049;3.8008;
474446267663722;-0.9110;9.4344;0.9134;
474446287664876;3.5075;10.2819;2.1644;
474446307669222;-2.6815;9.7396;2.6061;
474446327665722;-3.6895;11.1977;1.5838;
474446347669760;1.8280;10.9714;0.3735;
474446367675837;1.6029;9.7600;0.7063;
474446387664260;-1.8256;9.4942;-0.2167;
474446407672145;-1.0642;10.9499;-0.2765;
474446427664953;0.5495;11.1055;-0.2765;
474446447653260;1.1217;9.6391;0.7254;
474446467753222;0.2813;9.1303;2.7641;
474446487664222;-1.3300;10.7859;1.2091;
474446507657799;0.6117;11.5472;-1.2246;
474446527667222;0.7578;9.7229;0.7997;
474446547669953;-0.9553;9.3661;1.1983;
474446567669837;-0.6237;10.8541;1.0630;
474446587670029;-0.4705;11.5029;-0.5291;
474446607663106;0.3663;9.2967;-0.6764;
474446627962106;-0.5435;8.7424;2.7126;
474446647656991;-2.2266;10.8350;0.4034;
474446667657760;-0.3567;11.0995;-1.2055;
474446687643991;1.9429;9.5936;3.7984;
474446707638760;-0.4776;9.0273;4.0127;
474446727643760;-2.7928;10.1251;-0.3615;
474446747705683;0.6177;11.0421;-0.3388;
474446767886414;1.7059;8.7209;3.1903;
474446787659914;-1.5826;9.0405;0.2502;
474446807639914;-1.9166;10.9535;-1.5634;
474446827648837;1.2594;9.5014;0.1245;
474446847641068;-0.0910;8.2516;3.3028;
474446867663952;-2.1811;9.6031;0.4980;
474446887661683;-1.0092;10.2364;-0.7242;
474446907668029;0.7578;9.4906;2.1512;
474446927667914;-0.5938;9.5565;1.0546;
474446947667260;-1.1708;9.2608;-0.3831;
474446967668106;0.2705;9.3206;1.0355;
474446987669029;1.0247;9.7300;0.4106;
474447007663029;0.0754;10.1023;0.1401;
474447027667491;-0.7649;10.0748;-0.0060;
474447047656298;0.8859;9.0237;2.0937;
474447067748991;0.1796;10.2675;1.0487;
474447087727145;-0.9673;11.2946;0.9361;
474447107648029;-0.4800;9.8438;2.0518;
474447127680260;-0.7290;9.4044;3.5626;
474447147656606;-1.2929;10.9343;0.8882;
474447167652529;-0.2179;10.3358;0.0180;
474447187667529;-0.3316;9.3601;1.1947;
474447207663952;-0.9014;9.5756;1.3192;
474447227666183;-0.2370;10.5692;1.4413;
474447247665144;-0.2921;10.1478;-1.0439;
474447267654952;-0.7649;9.1782;1.3360;
474447287662183;-0.4178;10.7967;0.7661;
474447307661837;-1.9728;10.9475;-0.4154;
474447327669029;0.0060;8.3246;2.7725;
474447347668452;1.1540;7.8470;3.7230;
474447367662837;-0.9050;11.3054;-1.1265;
474447387661798;-1.3551;10.9451;0.3268;
474447407660990;-0.2777;8.1822;1.7933;
474447427664952;0.6907;7.5573;1.4485;
474447447677298;0.5914;9.8078;-0.4872;
474447467669144;-1.1396;10.1227;-2.2553;
474447487742644;-0.6572;8.6287;1.1157;
474447507665337;0.3340;8.5174;3.0478;
474447527670029;-0.9493;10.5656;-0.5519;
474447547664875;-0.9972;8.9878;2.9652;
474447567660952;0.3340;8.7843;3.2513;
474447587655452;-0.8547;11.4096;-0.8799;
474447607668490;-1.0355;11.2049;-0.2454;
474447627665644;-0.5734;8.7604;3.1388;
474447647671529;-0.3675;9.6151;2.3140;
474447667658529;-0.4860;11.4431;0.2753;
474447687665875;-0.9529;10.9068;-0.1664;
474447707665990;-1.2390;8.9818;2.0219;
474447727752836;-0.3053;9.6079;1.4676;
474447747671529;-0.2729;11.3353;-0.6596;
474447767666413;-1.1277;9.5409;0.0946;
474447787694452;-0.4010;8.7185;1.6077;
474447807648990;0.3519;10.8601;-1.2605;
474447827655490;-0.5758;10.0868;0.5555;
474447847645529;-1.1013;8.6790;1.7035;
474447867633298;-0.5291;8.9591;1.6592;
474447887649144;-0.0587;10.1179;1.0199;
474447907675413;-0.5746;10.5991;1.3120;
474447927742105;-0.4070;9.8414;2.9437;
474447947678721;-1.2570;9.4906;2.7007;
474447967662644;-0.7003;10.5141;1.3372;
474447987683105;0.1041;9.7755;2.2134;
474448007751798;0.9026;9.9156;1.6819;
474448027679528;-1.4210;10.4064;-2.0207;
474448047756144;1.0630;9.2392;1.2665;
474448067678567;-0.0503;9.3925;0.3950;
474448087667105;-0.3711;9.6510;0.0180;
474448107744682;0.4441;9.1710;2.1057;
474448127673875;0.0419;9.6319;2.3547;
474448147680221;-1.1911;10.0293;-0.3843;
474448167662067;-0.0407;9.4643;0.8332;
474448187680298;-0.3328;8.4396;2.9880;
474448207675798;-0.5291;9.2368;2.2793;
474448227687028;-0.6285;10.8445;1.3623;
474448247679759;-1.0092;10.1897;0.6680;
474448267722182;0.6572;7.7560;3.6272;
474448287670759;-1.8232;10.3214;0.5519;
474448307678336;-0.8882;10.9032;-2.2278;
474448327672413;1.2079;8.5617;1.4281;
474448347677221;0.2059;7.7943;2.7952;
474448367679567;-2.4696;10.3573;-0.2765;
474448387684721;0.1233;11.3928;1.0798;
474448407689028;0.9637;9.6977;2.2338;
474448427676528;-0.0180;8.8047;2.9401;
474448447681913;-2.3703;10.2340;0.8188;
474448467682720;-0.3950;10.8158;-0.5447;
474448487678259;2.4840;9.2141;1.6723;
474448507676643;-0.3089;9.1937;2.4912;
474448527670759;-1.5514;10.2651;-0.4118;
474448547656067;1.4976;9.4427;0.2945;
474448567660605;1.4904;8.9555;2.8563;
474448587669605;-1.4246;9.2093;2.9102;
474448607671143;-1.7226;10.4734;0.8882;
474448627670066;0.4896;10.0413;1.4090;
474448647668874;1.7502;8.9280;3.4548;
474448667658220;-0.3424;9.0788;2.4995;
474448687657643;-2.3571;10.5261;0.4489;
474448707659528;0.8344;9.7097;2.4648;
474448727668682;1.4832;9.7133;3.1340;
474448747696566;-2.0123;10.1143;-0.1796;
474448767667297;-1.4437;9.5984;1.2546;
474448787655105;0.8464;9.2273;1.9764;
474448807668797;-0.5746;10.0880;1.4748;
474448827642989;-1.2510;10.5979;0.6680;
474448847650951;-0.9134;9.7109;0.8990;
474448867651143;1.4437;9.2883;2.5558;
474448887658489;1.1145;10.0592;2.2410;
474448907663836;-1.7957;11.0576;1.0008;
474448927660182;-1.3695;10.4208;2.1476;
474448947674605;2.0123;9.9671;2.3068;
474448967678182;-1.0319;10.0592;1.6376;
474448987746335;-1.5431;9.9491;1.6484;
474449007684874;-0.1484;10.1035;0.5770;
474449027683143;-0.6225;9.9252;1.2833;
474449047750297;-1.2773;9.6151;2.6360;
474449067676412;-2.2422;10.4579;-0.1856;
474449087742220;1.4581;9.4703;1.4126;
474449107720835;0.9577;8.6742;3.1149;
474449127678028;-2.2805;10.6734;-0.7350;
474449147679412;-1.6269;10.2292;-0.5926;
474449167672681;1.5048;8.4132;3.1699;
474449187667374;-0.8140;9.2081;2.5845;
474449207670874;-1.8016;10.6913;0.4453;
474449227676028;-0.0144;10.5632;-0.7853;
474449247682951;0.9313;7.4340;2.9137;
474449267679951;-0.9577;7.3298;2.7833;
474449287676758;-1.3120;12.3948;-2.2110;
474449307687797;0.2813;9.9754;-0.6680;
474449327673604;-0.0611;5.7856;5.3893;
474449347682451;0.2191;9.5469;2.2374;
474449367682989;0.3005;12.2296;0.5040;
474449387680220;-2.3966;10.6410;-1.6209;
474449407671835;1.0666;7.5429;4.8770;
474449427668181;0.8344;8.6395;3.2429;
474449447686374;-0.4561;12.1602;-1.5826;
474449467675874;-2.3439;10.5788;0.3089;
474449487676527;0.9565;7.8111;4.6424;
474449507674681;0.9565;9.8964;1.7729;
474449527668027;-2.2805;11.2767;-0.6847;
474449547675220;1.0056;8.2899;2.4648;
474449567664181;-0.4944;9.6462;2.1703;
474449587666681;-1.4353;11.0492;1.3036;
474449607680066;-1.2378;10.2388;-1.9549;
474449627673989;-0.0120;9.3182;0.2131;
474449647681835;1.4784;8.5497;2.6839;
474449667669335;-0.6189;11.4359;0.0898;
474449687679566;-4.7812;11.1809;-3.1376;
474449707679296;1.0463;7.3322;3.2597;
474449727664412;5.9292;7.0749;6.8845;
474449747715258;1.3838;12.1865;0.3663;
474449767662720;-5.2720;10.6518;-3.1029;
474449787800566;3.8271;4.3144;7.9847;
474449808929643;3.9349;8.6167;4.9297;
474449827850643;-1.9920;14.1880;-5.0961;
474449847641066;-3.3639;11.4682;-1.7190;
474449867641373;0.6991;5.4384;6.3746;
474449887641566;0.8966;9.3182;2.8491;
474449907641450;-3.0442;14.2335;-4.3120;
474449927677758;-2.8754;11.0732;-0.7219;
474449947676142;1.4269;6.1723;6.2752;
474449967659258;0.2538;9.8485;2.1057;
474449987684719;-2.7928;13.2232;-4.6962;
474450007665989;-1.0427;10.8074;0.6021;
474450027661873;1.2103;7.8973;2.8730;
474450047668412;-1.4030;11.7962;-3.3088;
474450067852296;-1.4784;11.0708;-1.7585;
474450087650296;1.4485;6.6331;4.6723;
474450107671489;2.3080;9.1770;1.5790;
474450127644758;-1.9992;11.7902;-3.9899;
474450147647681;-1.7166;9.1267;0.3172;
474450167656450;2.6576;6.8031;4.6184;
474450187640642;1.4509;9.5050;0.1640;
474450207695104;-2.4026;10.9176;-1.6041;
474450227659219;-1.2330;9.4116;1.3755;
474450247682988;-0.2370;8.6347;1.4593;
474450267685258;-0.4872;10.6650;0.2921;
474450287666681;-2.1751;9.9994;0.2909;
474450307695758;-1.7933;9.5876;1.9704;
474450327677142;0.7973;10.2244;0.7482;
474450347677373;-0.1077;10.3597;-1.0151;
474450367675988;-1.9393;9.6115;1.7202;
474450387680373;0.1999;9.2045;3.1029;
474450407677604;1.4593;11.2049;-1.1744;
474450427685104;-0.1867;10.4974;0.7829;
474450447677527;-0.9780;8.3629;2.3655;
474450467681950;-0.6357;9.9395;-0.6297;
474450487802065;1.6089;11.0229;-0.8176;
474450507682104;0.4609;9.0130;1.7657;
474450527671181;-1.8447;8.9423;0.6369;
474450547678565;0.6979;10.5297;-1.2558;
474450567676027;0.7195;10.1538;-0.4441;
474450587667642;-1.2929;8.1499;1.5838;
474450607683334;-1.1492;8.5569;1.9549;
474450627684796;-0.5710;10.7332;-0.7638;
474450647679065;-0.3843;10.6350;0.6464;
474450667675527;-0.1808;9.1219;2.0219;
474450687678103;-0.8906;8.6598;1.3048;
474450707675411;-0.8787;10.1861;0.5590;
474450727678334;0.2813;10.8876;0.4812;
474450747676757;-0.5076;9.9982;0.1041;
474450767663103;0.2765;9.2739;1.4664;
474450787663757;-0.8092;10.0018;-0.7015;
474450807654488;-0.3926;10.2448;-0.4082;
474450827649796;0.1796;9.6307;0.8703;
474450847654180;-1.3228;9.8366;0.1604;
474450867709142;-1.3587;10.1502;0.0634;
474450887664411;0.8368;9.8916;1.1480;
474450907672449;0.1820;9.6283;0.9086;
474450927743065;-1.6269;9.6941;0.9194;
474450947748834;-0.2897;9.9647;0.1520;
474450967748757;-0.1496;10.1347;0.5806;
474450987744911;0.5016;9.3362;2.2769;
474451007755719;-0.9924;9.8737;-0.6464;
474451027752257;-0.2107;9.4224;1.2749;
474451047757526;0.8823;9.3410;1.3599;
474451067690757;-1.0906;10.9607;-1.6652;
474451087753488;-1.2163;9.6379;-0.0120;
474451107681488;1.4569;8.3306;2.8180;
474451127664988;-0.9182;10.0796;-1.0690;
474451147674449;-1.1049;10.9295;-1.0271;
474451167743526;-0.1520;10.0293;1.4521;
474451187682180;-0.2083;8.7604;2.1644;
474451207745603;-0.9816;10.2580;0.5734;
474451227675180;-0.5722;10.5572;0.4633;
474451247677295;-0.4118;8.7221;1.5419;
474451267675257;0.8511;9.8785;0.2514;
474451287680872;-0.7721;10.6793;-2.1895;
474451307672834;-1.5012;9.4344;1.2989;
474451327675565;0.2430;7.8985;3.0646;
474451347676065;0.9349;9.9072;-2.2039;
474451367674026;0.2203;10.5800;-0.5507;
474451387680641;-0.9876;8.8502;1.6975;
474451407675757;-2.4517;9.4224;-0.1568;
474451427675334;1.0116;10.1766;0.5171;
474451447676834;1.8507;9.3266;1.4976;
474451467683411;-2.0662;9.2811;0.6141;
474451487681064;-1.7633;10.0736;1.3108;
474451507688141;1.5514;9.9323;-0.2622;
474451527677218;-0.7326;9.0190;1.5981;
474451547686911;-0.7865;9.2069;0.3591;
474451567663064;-0.2873;10.1706;-1.2139;
474451587685564;0.3077;9.4487;0.0419;
474451607683218;-0.3759;8.7065;1.6915;
474451627680103;-1.0810;10.0425;1.4892;
474451647685680;-0.4345;10.5333;0.0491;
474451667679449;0.8428;9.5912;1.5646;
474451687677449;-1.5203;8.6048;2.3284;
474451707689064;-0.8499;9.4846;2.8659;
474451727750833;0.0862;11.5472;0.1568;
474451747683410;-0.7470;10.1107;0.5698;
474451767667987;0.5231;7.7548;2.1524;
474451788838295;0.0275;10.3465;-2.0147;
474451807734872;-0.8859;10.7655;-0.4956;
474451827657026;0.3519;8.7640;1.3204;
474451847664064;0.5758;8.8957;0.0826;
474451867642872;-0.1006;10.2388;0.1041;
474451887636949;-0.0622;9.9754;0.9014;
