Sensor: LSM6DSO Acceleration Sensor
Vendor: STM
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
1029184137273533;-1.2091;9.8309;-0.1676;
1029184157270999;-2.4517;9.8237;1.0678;
1029184177268532;-0.8404;9.8117;1.9825;
1029184197266065;0.4453;9.9961;0.6465;
1029184217263531;0.3520;10.1350;-0.4477;
1029184237260997;-0.4262;10.0919;0.4022;
1029184257257830;0.0766;10.7048;1.1181;
1029184277254663;0.1772;9.6992;-0.2418;
1029184297251563;0.0192;8.7199;0.9721;
1029184317249063;0.1413;8.6314;3.3352;
1029184337246596;0.7662;11.0041;0.0575;
1029184357243729;0.3783;10.7264;-1.0176;
1029184377241295;-1.6305;10.0272;-1.4246;
1029184397238928;1.6664;9.2563;3.0623;
1029184417236561;0.5555;9.7519;0.2969;
1029184437234127;-0.1413;9.4502;-1.7502;
1029184457231693;0.7590;9.8453;1.9178;
1029184477229326;-0.6417;10.4462;2.2626;
1029184497226959;-0.4980;10.8006;-0.1221;
1029184517224525;0.2275;8.8708;-2.4015;
1029184537222158;2.9952;8.2938;0.7255;
1029184557219791;1.8604;9.5412;3.3568;
1029184577217357;-1.0774;10.4678;0.8835;
1029184597214923;-3.1173;11.0089;-1.8867;
1029184617212556;-0.1077;10.4055;0.6752;
1029184637210189;3.4358;8.6984;2.5523;
1029184657207755;1.0224;9.4095;2.3201;
1029184677205388;-2.8252;11.0280;-0.0910;
1029184697203021;-1.0032;12.4909;-0.3520;
1029184717200621;2.9497;11.6266;1.6449;
1029184737198187;2.2674;9.2802;1.6544;
1029184757195820;-1.4725;7.8676;2.1070;
1029184777193453;-2.5379;8.8636;-0.1580;
1029184797191019;2.7726;9.6992;-1.1205;
1029184817188652;5.1357;11.1214;-0.6704;
1029184837186285;-0.6201;9.9817;-1.6305;
1029184857184618;-3.1461;8.5260;-0.5746;
1029184877182884;1.5898;8.8660;1.0631;
1029184897181084;2.4589;9.2491;-0.3496;
1029184917178717;-2.2817;9.4789;-0.5363;
1029184937176250;-0.6177;10.3696;-1.2187;
1029184957174183;1.8388;8.6266;2.0447;
1029184977171683;1.6449;8.5308;0.9697;
1029184997169183;-0.3328;8.1860;0.6776;
1029185017166616;0.9793;10.1661;0.6105;
1029185037164116;-0.6991;8.6002;0.4717;
1029185057161616;-0.2801;8.8636;0.7470;
1029185077159049;-0.5100;9.6681;-0.2634;
1029185097156482;-0.5579;8.9163;2.1644;
1029185117153982;-0.9050;8.1046;2.6098;
1029185137151482;0.5148;9.9793;2.0016;
1029185157148948;0.7901;11.1382;0.4166;
1029185177146481;-0.9625;9.2491;-0.8188;
1029185197144014;1.7526;8.3393;0.9122;
1029185217141547;1.3432;9.4789;1.9825;
1029185237139013;-0.9697;10.7503;0.7446;
1029185257135846;-1.0439;9.8979;-0.5603;
1029185277132679;0.2035;8.5763;1.3384;
1029185297129445;0.1389;8.3800;2.5020;
1029185317126911;1.9825;11.0017;1.3911;
1029185337124411;1.6377;11.4542;-1.5467;
1029185357121911;-3.4166;8.0663;-0.7662;
1029185377118677;-2.5954;6.2419;2.0998;
1029185397116310;4.1253;10.1565;1.5347;
1029185417114010;4.7885;12.8094;-1.4054;
1029185437111710;-1.0247;10.6617;-0.6919;
1029185457109476;-3.8715;7.4246;2.2530;
1029185477107309;-1.3073;7.7000;2.2793;
1029185497105142;3.3233;11.3513;-0.7159;
1029185517102908;3.0742;12.5532;-2.3584;
1029185537100741;-2.3655;9.5292;3.2466;
1029185557098574;-3.9673;8.2004;3.2347;
1029185577096340;1.4030;8.3440;4.6114;
1029185597094106;4.8652;11.2291;-0.0718;
1029185617091939;0.8500;10.7982;-2.0016;
1029185637089772;-3.4956;9.7615;1.8556;
1029185657087538;-2.3009;8.7678;2.9569;
1029185677085371;2.8181;10.6210;1.5970;
1029185697083204;1.8891;10.8197;0.0192;
1029185717081037;-1.9801;9.1222;0.9218;
1029185737078803;-0.7446;9.6585;0.1484;
1029185757076603;-0.0982;10.0248;0.8021;
1029185777074403;1.2307;9.6585;2.0447;
1029185797072136;0.8260;10.1421;1.1229;
1029185817069869;-0.0646;10.1254;-0.2586;
1029185837067669;-0.9649;9.9338;-0.1389;
1029185857066169;0.1556;10.1445;1.2809;
1029185877064635;1.3288;9.7351;1.9801;
1029185897063168;0.0407;9.3449;0.5052;
1029185917061001;-1.0870;9.4622;-0.9649;
1029185937058767;0.9505;9.7471;-0.5986;
1029185957056533;0.8188;9.9267;0.4046;
1029185977055033;0.4405;9.7543;0.7542;
1029185997052733;-0.1652;9.2850;1.4940;
1029186017050299;0.7446;10.1517;0.7159;
1029186037047865;-0.8332;9.2874;-0.1484;
1029186057045365;-0.9098;9.7998;0.4286;
1029186077042798;0.8212;10.0919;0.9840;
1029186097040231;0.5172;9.4382;0.9984;
1029186117037731;-0.2514;9.1389;0.3280;
1029186137035231;-0.1221;9.2156;-0.0982;
1029186157032664;0.9577;9.8381;-0.6010;
1029186177030164;0.3663;10.2643;1.1756;
1029186197027664;-0.7542;9.3568;1.5778;
1029186217025164;0.7614;9.4861;0.8236;
1029186237022597;0.7949;10.4534;-0.6441;
1029186257019397;0.2131;9.9267;-0.3448;
1029186277016230;-0.8931;8.9618;0.9433;
1029186297012996;0.2394;9.4933;1.9298;
1029186317010462;1.0391;9.7950;-0.1772;
1029186337007995;0.5722;9.8165;-1.1301;
1029186357005528;-0.9098;9.3951;0.0934;
1029186377002994;0.0239;9.9817;1.0655;
1029186397000527;1.1540;10.2164;1.4557;
1029186416998060;0.4741;10.0129;1.0846;
1029186436995526;-0.7494;9.6824;0.1030;
1029186456992992;0.2155;9.9338;-0.8069;
1029186476990525;0.4142;9.7303;1.1684;
1029186496988091;0.2370;9.4287;1.8292;
1029186516985657;0.6848;10.1134;0.7901;
1029186536983290;0.5866;9.7567;-0.0527;
1029186556980923;-0.3376;9.6896;-0.4597;
1029186576978489;0.6632;10.0224;1.0104;
1029186596976055;0.9840;10.0943;1.7239;
1029186616973688;-0.5890;8.6888;0.8691;
1029186636971321;-0.5387;8.9953;-1.2402;
1029186656968887;1.0295;10.0823;-1.9346;
1029186676966520;1.3192;10.0176;-0.6704;
1029186696964153;-0.4142;9.5029;0.7973;
1029186716961786;-0.7422;8.7295;1.1421;
1029186736959352;0.1724;9.4526;-0.0503;
1029186756956985;1.3264;10.5683;-0.0599;
1029186776954618;0.5387;10.5611;-1.0942;
1029186796952184;0.2035;9.6920;1.1085;
1029186816949750;-0.0168;9.5867;2.3512;
1029186836947383;0.6488;10.1134;0.5698;
1029186856945716;0.4501;10.4893;-1.1421;
1029186876943949;0.1365;10.0943;-1.9130;
1029186896942282;0.3280;9.6681;1.2977;
1029186916939915;-0.7111;9.1581;2.9497;
1029186936937481;0.0072;9.8309;0.8069;
1029186956935047;1.5587;10.4175;-1.4126;
1029186976932680;1.5012;10.2331;-1.4725;
1029186996930313;-0.3232;9.0815;0.2035;
1029187016927879;-0.0263;9.2467;2.1932;
1029187036925512;1.2905;9.9530;0.5914;
1029187056923145;0.4382;9.7926;0.1030;
1029187076920678;0.1149;9.6082;-0.4645;
1029187096918178;0.5722;9.5172;-0.1700;
1029187116915678;0.4717;9.1389;0.9146;
1029187136913178;0.9433;9.5340;0.6249;
1029187156910611;0.4789;9.4310;0.3448;
1029187176908111;0.7757;9.7088;-0.8931;
1029187196905611;-0.0335;9.3233;-1.0200;
1029187216903111;0.5818;9.8668;1.4318;
1029187236900544;1.5754;9.9243;0.8931;
1029187256897477;0.5603;9.6968;0.2346;
1029187276894277;-0.2203;10.0105;-0.1413;
1029187296891043;0.2299;9.7495;0.3400;
1029187316888509;1.4485;10.5516;1.4030;
1029187336886042;0.5243;10.3648;2.0854;
1029187356883575;0.1796;9.7830;1.4222;
1029187376880341;0.4741;9.3496;-0.9146;
1029187396877874;0.7590;9.4957;-0.5555;
1029187416875407;1.3049;9.9937;-0.2849;
1029187436871940;0.2490;9.9530;-0.2179;
1029187456869406;-0.3711;9.4813;0.2155;
1029187476866939;0.2849;8.5260;-0.0120;
1029187496864439;0.9769;9.0097;-1.0702;
1029187516861905;1.0942;9.7662;-1.4390;
1029187536859538;0.6010;9.7327;0.5603;
1029187556857238;0.1389;9.5795;1.9082;
1029187576854938;-0.2011;9.2802;0.7542;
1029187596852671;1.2618;9.4670;0.2203;
1029187616850537;1.1612;9.2180;0.2538;
1029187636848403;-0.0599;9.7088;0.6919;
1029187656846203;-0.3855;9.1725;1.1756;
1029187676844069;1.1445;9.5268;0.5435;
1029187696841935;1.2426;9.5412;-0.4238;
1029187716839801;0.0287;9.6513;0.0335;
1029187736837601;-0.3137;9.2706;0.9170;
1029187756835467;0.6105;9.4909;1.5132;
1029187776833333;0.7542;9.4526;1.2115;
1029187796831133;0.5746;10.1757;0.7781;
1029187816828933;0.9481;10.7335;0.4310;
1029187836826799;0.3759;10.0703;1.6544;
1029187856825232;-0.0287;9.8931;2.6840;
1029187876823732;0.7829;10.4582;2.7151;
1029187896822265;1.5611;11.1334;0.2394;
1029187916820098;-0.2562;10.2068;-0.1317;
1029187936817864;-0.2969;9.7543;0.4262;
1029187956815664;0.9170;10.4558;0.8715;
1029187976814230;0.6656;10.8437;1.0439;
1029187996812096;0.9266;10.8868;0.6919;
1029188016809896;0.0048;10.4366;-1.0607;
1029188036808696;-1.6281;8.4638;-2.2003;
1029188056806562;-0.8117;7.4438;1.1684;
1029188076804362;2.4613;9.3999;1.6329;
1029188096802162;3.9601;11.4135;-0.6776;
1029188116799995;1.4318;10.7024;-1.8340;
1029188136797728;-1.0583;8.2028;0.8572;
1029188156795328;-1.4414;7.5563;1.4294;
1029188176792928;1.2594;10.0679;0.7805;
1029188196790494;2.4110;11.3537;-0.2418;
1029188216787994;-1.1493;11.3082;-2.5260;
1029188236785427;-2.7989;8.3632;0.3328;
1029188256782227;1.3815;8.0424;4.0918;
1029188276778793;3.1652;8.8421;2.4853;
1029188296775526;2.2578;10.3816;-2.0375;
1029188316772259;-0.0503;10.2954;-0.8212;
1029188336769759;-1.6688;8.8109;1.1349;
1029188356767259;0.6225;8.7152;1.2187;
1029188376764025;1.7694;9.9003;1.1756;
1029188396761558;1.1349;10.2403;0.1437;
1029188416759224;-0.7494;8.4973;-0.5100;
1029188436756690;-0.4549;8.5236;-0.8141;
1029188456754156;1.1708;9.5986;-0.3400;
1029188476751689;0.9769;10.3888;-0.3280;
1029188496749222;-0.4525;8.8804;0.9170;
1029188516746688;0.1963;8.7176;1.7095;
1029188536744221;1.4653;9.9985;-1.2091;
1029188556741721;0.6560;10.2906;-1.2546;
1029188576739154;-0.7398;9.6346;1.5323;
1029188596736587;0.0718;9.8884;2.6122;
1029188616734120;0.8595;10.4750;0.0311;
1029188636731753;0.4382;10.1062;-0.5028;
1029188656729419;-0.0048;9.8620;0.2346;
1029188676727185;0.7303;10.2068;0.5674;
1029188696725018;0.7135;10.2020;2.2482;
1029188716722851;0.8045;10.0488;1.9920;
1029188736720617;-0.4956;10.0751;-1.2354;
1029188756718450;-0.1221;10.6545;-1.0295;
1029188776716283;1.2187;9.7160;-0.4669;
1029188796714049;1.0463;9.3137;1.6473;
1029188816711815;-0.5986;9.8022;1.2426;
1029188836709648;0.2442;10.1781;-1.3408;
1029188856708181;1.5778;9.9913;-2.1333;
1029188876706881;0.1963;9.4334;-1.2163;
1029188896705414;-0.2753;9.4071;1.7766;
1029188916703947;0.8739;10.1637;1.6449;
1029188936701713;0.1413;9.0911;-0.8643;
1029188956699479;0.3998;9.2658;-1.4892;
1029188976697979;0.9912;10.0081;-1.3599;
1029188996695779;0.9266;10.0512;-0.0646;
1029189016693379;-0.4525;9.7255;1.3695;
1029189036691179;-0.1053;9.0216;1.4533;
1029189056688979;0.6536;9.1629;0.3711;
1029189076686745;0.7710;9.7112;-1.1085;
1029189096684511;0.4094;9.5819;-0.9146;
1029189116682344;0.9840;9.7375;0.3735;
1029189136680177;0.7231;8.9929;1.3240;
1029189156677943;-0.1796;8.9546;0.5770;
1029189176675776;0.3208;9.7734;-1.2331;
1029189196673609;1.1109;9.7782;-1.3312;
1029189216671409;0.6441;8.9283;0.3304;
1029189236669042;-0.1628;8.9474;1.8556;
1029189256665908;0.8979;9.8788;0.8380;
1029189276662541;1.8508;10.3002;-0.9888;
1029189296659274;0.6967;9.4885;-1.1373;
1029189316656707;-0.4022;9.3089;1.0559;
1029189336654207;0.7135;10.1757;1.4701;
1029189356651707;0.8715;10.2307;0.5818;
1029189376649140;0.6034;9.9434;1.0846;
1029189396646640;0.3783;9.4622;0.8260;
1029189416644140;1.0367;10.1134;0.3951;
1029189436641573;1.3599;10.4750;0.5914;
1029189456639006;0.3065;9.9506;1.8867;
1029189476636506;-0.0359;9.6633;1.0343;
1029189496634039;0.6153;9.7878;0.4334;
1029189516631505;0.6105;10.0895;0.7853;
1029189536629038;0.3591;10.1062;1.2378;
1029189556626571;0.6201;9.9674;1.7023;
1029189576624037;1.3983;10.2427;1.8364;
1029189596621503;-0.0814;9.7184;1.1373;
1029189616619036;0.1939;9.8812;0.6345;
1029189636616569;1.1900;10.1206;0.1245;
1029189656614035;0.4286;9.2898;1.3216;
1029189676611535;0.2394;9.2730;2.0088;
1029189696609035;0.5914;9.8620;1.6760;
1029189716606568;1.0367;9.9698;0.0982;
1029189736604134;0.1628;9.5101;0.2275;
1029189756601767;0.7949;9.0743;1.1971;
1029189776599400;1.1205;9.4598;0.3687;
1029189796596966;0.4477;9.4813;0.1891;
1029189816594532;0.3232;9.1413;0.3089;
1029189836592165;0.7590;9.1725;0.8572;
1029189856590531;0.6919;9.6465;0.7303;
1029189876589031;0.9266;9.6824;1.1229;
1029189896587364;1.0966;9.6010;1.4773;
1029189916584997;0.2825;9.5316;1.0535;
1029189936582563;-0.1844;9.4646;0.7446;
1029189956580129;1.7239;10.4821;0.8093;
1029189976577762;2.2482;10.5348;1.2809;
1029189996575395;0.9242;9.7615;1.7335;
1029190016572961;-0.9122;9.8884;1.9011;
1029190036570594;0.3903;10.2499;0.0287;
1029190056568227;2.0591;9.7902;0.6321;
1029190076565860;0.8955;9.1030;2.4398;
1029190096563393;0.2682;9.3832;2.0256;
1029190116561026;0.4022;10.6521;-0.0551;
1029190136558659;0.7446;10.5516;-0.0886;
1029190156556225;0.9625;8.1429;-0.0623;
1029190176553858;0.4525;7.9586;2.0303;
1029190196551491;0.4094;9.7519;-0.2945;
1029190216549124;0.1915;10.3074;-1.2881;
1029190236546690;0.4142;9.9650;0.9625;
1029190256543623;0.6704;9.0240;3.4238;
1029190276540556;1.1469;8.4877;2.1285;
1029190296537422;1.4461;9.5196;-0.6632;
1029190316534955;0.1245;10.0775;0.2514;
1029190336532455;0.5483;9.7686;1.8963;
1029190356529955;-0.0790;9.3209;2.3512;
1029190376527388;0.3735;9.7734;1.4533;
1029190396524888;0.4836;9.3449;0.0790;
1029190416522388;0.7686;10.1134;0.7470;
1029190436519821;1.3743;10.0823;0.2275;
1029190456517254;0.7973;10.2714;1.1253;
1029190476514054;1.0152;10.4989;2.8157;
1029190496511554;0.0790;9.7399;1.5299;
1029190516509020;0.3376;9.6824;0.6153;
1029190536506553;1.2833;9.7327;1.9849;
1029190556504086;1.7382;10.2667;0.9721;
1029190576501619;0.6991;10.1326;0.9242;
1029190596499085;-0.1724;9.6226;1.3384;
1029190616496618;0.6776;9.3018;0.6848;
1029190636494151;1.6066;9.8141;-0.1676;
1029190656491617;1.8053;9.8357;0.8835;
1029190676489083;-0.1700;9.2970;1.8987;
1029190696486616;-0.4789;10.2882;0.2706;
1029190716484116;1.7358;9.5963;0.9529;
1029190736481549;1.9346;10.2499;1.4222;
1029190756479082;0.1245;9.2754;1.9633;
1029190776476715;-0.2921;9.8405;1.5778;
1029190796474381;0.5579;9.3951;0.9362;
1029190816472081;0.7590;9.5005;-0.7686;
1029190836469914;1.3815;9.7902;-0.2346;
1029190856468447;0.6177;9.1078;1.2714;
1029190876466913;0.4118;9.3975;0.4453;
1029190896465446;0.4693;9.9147;-1.1181;
1029190916463279;0.2490;9.7423;-0.1484;
1029190936461045;1.2354;9.6609;1.4629;
1029190956458811;0.5914;9.3401;0.7470;
1029190976456644;0.6081;9.9650;1.0966;
1029190996454477;0.7135;10.2451;1.1804;
1029191016452243;1.1301;10.2427;1.1636;
1029191036450076;0.8955;9.8165;2.2841;
1029191056447909;-0.2322;9.9458;1.5156;
1029191076446442;0.4262;10.2475;0.8164;
1029191096444208;1.0032;10.2571;1.1828;
1029191116442008;0.2993;9.5556;1.5802;
1029191136439808;0.6225;9.7710;1.6736;
1029191156437541;1.2594;10.5803;0.1820;
1029191176435274;0.8548;10.0368;-0.1149;
1029191196433074;0.6465;8.8564;1.0224;
1029191216430874;0.6345;9.2491;1.8125;
1029191236428640;0.7805;10.3002;-0.0646;
1029191256425773;0.5411;9.6657;0.3280;
1029191276422673;0.0623;8.8516;2.1213;
1029191296419739;0.6608;9.2634;1.2211;
1029191316417505;1.6305;10.0129;-0.2586;
1029191336415338;1.3552;9.3496;0.0383;
1029191356413138;-0.2107;8.4877;0.9625;
1029191376410771;0.3544;9.6561;1.5994;
1029191396408371;1.1133;10.7671;-0.2706;
1029191416405937;0.8452;9.8022;0.6943;
1029191436403370;0.3759;8.4781;1.2378;
1029191456400803;-0.3184;9.3903;0.7949;
1029191476398303;1.3767;10.1948;0.1293;
1029191496395803;2.2937;9.8093;-0.2322;
1029191516393236;0.1700;9.3568;1.2211;
1029191536390736;-0.4956;9.8022;1.0152;
1029191556388236;0.7111;10.0536;0.5459;
1029191576385736;1.6616;9.4382;0.8524;
1029191596383169;0.6584;9.0887;0.0862;
1029191616380669;0.4956;10.1421;0.3328;
1029191636378169;0.9817;10.5923;0.7781;
1029191656375635;0.6991;9.7926;0.3041;
1029191676373101;-0.1437;9.3113;0.3998;
1029191696370634;1.8244;10.3433;0.5196;
1029191716368167;1.2953;10.3050;0.4812;
1029191736365633;-0.5603;9.6968;1.3360;
1029191756363166;0.0096;9.5101;-0.0934;
1029191776360699;1.6544;10.2307;-0.8859;
1029191796358165;1.0511;10.0057;0.6919;
1029191816355631;-0.0096;9.2682;-0.0982;
1029191836353131;0.7350;8.8995;-0.5674;
1029191856351364;-0.1030;9.6441;-1.2259;
1029191876349864;0.5962;10.0727;-0.6919;
1029191896348197;1.5611;9.6010;0.0000;
1029191916345830;0.7757;9.2060;-0.7087;
1029191936343396;-0.7973;8.5595;-1.8819;
1029191956340962;0.6632;9.7303;-0.2753;
1029191976338595;1.9465;9.9027;0.5842;
1029191996336228;1.0032;9.1294;-0.0192;
1029192016333794;-0.1484;8.9737;-2.3991;
1029192036331427;0.3017;9.9793;-1.2091;
1029192056329060;0.7997;10.3816;1.2378;
1029192076326693;0.2873;9.6489;1.4605;
1029192096324259;0.5866;10.9562;-0.4118;
1029192116321892;0.2825;10.1685;-1.7239;
1029192136319525;-0.5531;8.5284;0.3232;
1029192156317091;0.1987;7.5779;1.0271;
1029192176314657;2.3919;9.5029;-1.6137;
1029192196312290;4.0224;11.2555;-2.0998;
1029192216309923;0.7542;10.2403;-1.3791;
1029192236307489;-1.0200;8.6577;1.5754;
1029192256304389;0.0886;8.1477;1.4366;
1029192276301322;2.4134;10.6186;-2.2913;
1029192295443864;0.5052;11.3872;-1.2618;
1029192315441430;-1.5323;10.4630;1.2043;
1029192335439063;-0.4190;9.9554;1.6736;
1029192355436329;1.3623;8.5308;0.8595;
1029192375433895;1.8915;8.7008;1.1301;
1029192395431528;0.5148;9.5172;1.1708;
1029192415429161;2.1333;11.2124;1.2738;
1029192435426727;-0.7805;9.5388;-0.8715;
1029192455424260;0.4238;9.3161;-0.7877;
1029192475421760;1.5252;9.2251;0.2011;
1029192495419260;0.7398;10.2259;1.1181;
1029192515416693;0.2610;9.5460;0.4741;
1029192535414193;0.2682;8.8085;-1.0678;
1029192555411693;1.0224;9.5148;-1.1564;
1029192575409193;0.1269;9.6058;1.0511;
1029192595406626;-0.1556;9.3832;1.5036;
1029192615404126;0.9122;9.1773;-0.3831;
1029192635401626;0.9745;9.5148;-1.5898;
1029192655399059;0.5914;9.8453;-1.9106;
1029192675396525;0.4094;10.1398;1.6880;
1029192695394058;0.5315;9.8285;1.0990;
1029192715391591;0.3544;9.1150;-0.2442;
1029192735389057;0.4501;9.5172;-0.2706;
1029192755386590;0.5220;10.6833;0.5698;
1029192775384123;1.0846;10.3672;1.8915;
1029192795381589;-0.1652;9.4670;1.2618;
1029192815379055;0.7015;9.8477;-0.5818;
1029192835376588;1.5252;10.9562;-1.2019;
1029192855374821;1.4629;10.6473;1.3815;
1029192875372954;-0.6441;9.2634;1.8747;
1029192895371187;0.2945;9.7998;0.7279;
1029192915368820;0.9433;10.4175;-1.1612;
1029192935366486;1.3695;10.5396;0.2825;
1029192955364552;0.4334;9.5603;0.7518;
1029192975362352;0.4765;9.9362;1.0655;
1029192995360218;0.5387;10.1852;-1.1397;
1029193015358018;1.0176;10.4678;-1.8364;
1029193035355884;0.8284;10.0919;0.4980;
1029193055353750;0.5435;9.4406;2.2865;
1029193075351616;-0.0168;9.3185;0.8380;
1029193095349416;0.0790;9.8860;-1.6090;
1029193115347282;1.7406;9.9267;-2.5451;
1029193135345148;1.0295;9.7160;-0.0335;
1029193155342948;-0.0455;9.2850;2.1836;
1029193175340748;-0.0263;9.3592;0.1149;
1029193195338614;1.2450;10.3121;-2.4326;
1029193215336480;0.2251;10.1326;-1.6664;
1029193235334280;0.6919;9.7423;1.5874;
1029193255331446;0.0670;8.7583;2.3177;
1029193275328579;0.1891;9.6489;-0.2299;
1029193295325645;0.8141;10.4582;-2.8803;
1029193315323411;1.0487;10.3744;-2.2674;
1029193335321277;0.6225;9.4574;1.5060;
1029193355319143;-0.2275;8.6816;0.8572;
1029193375316243;0.8763;9.7830;-1.4461;
1029193395314109;0.7374;10.0129;-2.5691;
1029193415311975;0.9290;9.7734;-0.6656;
1029193435310541;0.1006;9.6585;1.7861;
1029193455308341;0.3496;9.7112;1.8388;
1029193475306207;1.2283;9.3832;-0.5124;
1029193495304040;1.4533;10.0583;-2.6241;
1029193515301706;0.0287;9.5077;-1.6975;
1029193535299339;0.7446;9.6585;1.3192;
1029193555296939;1.5395;9.4478;1.0343;
1029193575294505;0.9146;9.2204;-1.3001;
1029193595291938;-0.1868;9.0647;-1.5443;
1029193615289438;0.4573;9.4071;-1.2618;
1029193635286938;1.5204;10.4462;1.7095;
1029193655284371;1.0032;10.0488;1.6090;
1029193675281804;0.9864;9.3736;0.4214;
1029193695279304;0.1796;9.5867;-0.9984;
1029193715276804;0.7877;10.3457;-1.9896;
1029193735274270;1.3288;10.5204;0.7566;
1029193755271803;0.8188;9.7255;2.1429;
1029193775269336;-0.4812;9.1461;1.1085;
1029193795266802;-0.2418;9.6465;-1.2761;
1029193815264268;1.7957;10.6138;-2.0016;
1029193835261801;1.4868;10.1278;0.5698;
1029193855260034;-0.1844;9.4215;1.4821;
1029193875258200;-0.2179;9.3856;0.2969;
1029193895256433;1.0655;10.0416;-1.7574;
1029193915253966;0.6967;9.9745;-3.1389;
1029193935251399;-0.2418;9.2826;-1.5347;
1029193955248832;0.8907;9.4574;1.1732;
1029193975247032;0.5052;9.1749;2.0160;
1029193995244565;0.1245;9.6777;-0.0192;
1029194015242198;0.6704;10.2547;-1.4222;
1029194035239164;1.1804;9.7567;-0.8691;
1029194055236930;-0.3998;8.9690;1.6808;
1029194075234763;-0.6896;9.4119;2.2099;
1029194095232529;1.0032;9.7686;0.5387;
1029194115230362;1.1014;9.8836;-0.7039;
1029194135228195;0.6153;10.3145;-0.8787;
1029194155225961;0.4645;9.7686;1.2714;
1029194175223727;0.6872;9.7255;2.6313;
1029194195221560;1.2378;9.6561;1.5826;
1029194215219393;0.7207;9.5651;-0.2179;
1029194235217159;0.2059;9.5867;-0.4238;
1029194255214292;0.1724;9.3640;-0.4477;
1029194275211425;1.8532;10.2523;1.1971;
1029194295208258;1.2977;9.9674;0.2466;
1029194315206024;0.0551;8.7702;0.8979;
1029194335203824;-0.0168;9.4526;0.8739;
1029194355201624;1.4222;10.8269;-1.3240;
1029194375198657;1.7574;11.0328;-1.1684;
1029194395196457;0.3160;9.2778;0.4621;
1029194415194257;-0.9386;7.9921;2.7582;
1029194435191990;-0.3735;9.3736;1.1085;
1029194455189756;1.7526;11.3058;-1.0128;
1029194475187589;2.2051;11.2483;-0.5483;
1029194495185422;0.5746;9.5460;0.8476;
1029194515183188;-0.4166;8.5116;2.2698;
1029194535181021;1.2546;10.1709;1.6449;
1029194555178854;1.4174;11.0927;-0.7374;
1029194575176687;0.1844;10.5420;-0.9122;
1029194595174420;0.0311;8.7367;1.0511;
1029194615172053;-0.1030;8.5524;2.7558;
1029194635169653;0.2083;9.8405;0.4358;
1029194655167153;0.5148;10.2619;-0.4046;
1029194675164586;1.9920;10.0919;-0.6297;
1029194695162086;1.0439;8.9139;-0.1987;
1029194715159586;0.1987;9.5172;-0.2059;
1029194735157019;0.1317;9.8596;0.6512;
1029194755154519;0.7326;9.4670;1.4557;
1029194775152019;1.5108;9.7160;0.9912;
1029194795149452;1.2259;10.1685;0.0383;
1029194815146885;-0.0168;9.7902;0.3879;
1029194835144385;0.1532;9.4047;1.3432;
1029194855142585;1.7119;10.0153;1.2738;
1029194875140751;1.3911;9.7519;0.1939;
1029194895139217;0.6752;9.1150;0.4765;
1029194915136750;0.2921;9.1270;-0.7326;
1029194935134283;0.6967;9.7136;-1.0056;
1029194955131749;0.5722;9.0719;0.3639;
1029194975129982;2.3416;9.6537;2.4781;
1029194995127515;1.5347;10.7072;0.9457;
1029195015124981;-0.6848;9.8309;-1.2905;
1029195035122514;-0.3831;8.6816;1.9513;
1029195055120014;1.6113;9.6082;1.6066;
1029195075117514;1.8029;10.6641;0.2035;
1029195095115014;-0.2035;9.7734;-0.4932;
1029195115112647;0.5339;8.7678;1.2618;
1029195135110280;0.7159;8.7630;1.4677;
1029195155107846;0.8763;9.9602;0.0263;
1029195175105412;2.3871;10.2427;1.1038;
1029195195103045;-0.4166;9.7016;0.4142;
1029195215100678;-0.4238;9.6657;0.6393;
1029195235098244;0.6824;9.9147;0.5435;
1029195255095177;1.7430;10.2619;1.4868;
1029195275092110;1.0798;10.5564;1.4868;
1029195295088976;0.0072;10.2355;0.6608;
1029195315086542;1.2283;9.4741;2.5667;
1029195335084175;0.5627;9.8524;1.4485;
1029195355081808;0.4190;10.6952;0.4669;
1029195375079374;0.7446;10.5611;1.2331;
1029195395077007;0.9984;9.3784;2.3416;
1029195415074640;-0.3352;9.4215;1.1684;
1029195435072273;0.5148;10.2331;0.3831;
1029195455069839;1.1062;10.1206;0.0072;
1029195475067439;1.5802;9.6465;0.2682;
1029195495065072;-0.0239;8.9330;0.7159;
1029195515062638;0.1724;9.0384;-0.3113;
1029195535060204;1.5060;9.2802;0.7398;
1029195555057837;0.9146;9.8213;0.5770;
1029195575055470;0.2634;9.8022;-0.1772;
1029195595053036;-0.1269;9.1126;0.9553;
1029195615050669;0.4693;8.9881;1.8029;
1029195635048302;1.3432;9.6968;1.1493;
1029195655045868;0.6704;10.3935;-1.4366;
1029195675043434;0.6369;9.6154;-0.9314;
1029195695041000;0.5291;9.0216;1.7191;
1029195715038500;1.1181;9.5340;1.0343;
1029195735035933;0.8548;9.6968;0.7542;
1029195755033433;0.6129;9.9865;-0.2706;
1029195775030933;0.6465;9.7327;-0.0527;
1029195795028366;0.9362;9.9267;0.1461;
1029195815025799;0.3304;9.6585;1.1373;
1029195835023299;1.1133;9.5388;1.3192;
1029195855021499;1.1085;9.9051;-0.4142;
1029195875019632;0.4525;10.1302;-1.0152;
1029195895017865;0.9817;9.7926;1.1756;
1029195915015398;0.9338;9.7567;2.3320;
