TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
1028916371203754;1605969624999;48.813791989685;9.215752116056;271.4115;11.9102;229.4485;3.00000000;3.00000000;0.01598939;1.91568720;
1028917392414176;1605969625999;48.813722127941;9.215627577541;271.3731;11.9764;229.5297;3.00000000;3.00000000;0.01576838;1.00000000;
1028918371971214;1605969626999;48.813661315428;9.215522460701;271.4094;10.2669;229.2886;3.00000000;3.00000000;0.01593325;1.17574954;
1028919401625175;1605969627999;48.813607571170;9.215428260416;271.2853;9.1643;229.2668;4.00000000;3.00000000;0.01589737;1.09411025;
1028920390477520;1605969628999;48.813558471858;9.215340236953;271.3597;8.4339;229.5241;2.00000000;3.00000000;0.01596004;1.28926194;
1028921385469135;1605969629999;48.813511066170;9.215254197368;271.3883;8.2057;229.9238;3.00000000;3.00000000;0.01582409;1.00000000;
1028922399334980;1605969630999;48.813460803731;9.215164731662;271.4362;8.6620;229.6956;3.00000000;3.00000000;0.01596021;1.22329986;
1028923385415633;1605969631999;48.813407662245;9.215071213648;271.4938;9.0720;229.7617;3.00000000;3.00000000;0.01595357;1.89039421;
1028924372523594;1605969632999;48.813353524952;9.214974656857;271.5013;9.3169;229.8987;3.00000000;3.00000000;0.01596015;1.28306854;
1028925379645401;1605969633999;48.813297811216;9.214873466445;271.6064;9.6863;230.4140;3.00000000;3.00000000;0.01652375;1.42092776;
1028926373555016;1605969634999;48.813240939632;9.214769908691;271.6707;9.9330;230.3318;3.00000000;3.00000000;0.01632176;1.00000000;
1028927366933823;1605969635999;48.813179250845;9.214658701597;271.7023;10.6718;229.8622;3.00000000;3.00000000;0.01640426;1.52523100;
1028928379385322;1605969636999;48.813114798939;9.214542163930;271.5974;11.1302;229.8264;3.00000000;3.00000000;0.01633692;1.00000000;
1028929362525937;1605969637999;48.813049558919;9.214425430162;271.5403;11.1732;229.4068;3.00000000;3.00000000;0.01620685;1.00000000;
1028930374550244;1605969638999;48.812979134367;9.214305954698;271.5957;11.7589;228.2977;3.00000000;3.00000000;0.01594706;2.96914220;
1028931375334204;1605969639999;48.812903957831;9.214182862268;271.6192;12.3255;227.3610;3.00000000;3.00000000;0.01587868;1.33542216;
1028932364948819;1605969640999;48.812825426498;9.214055496113;271.6184;12.7387;226.9262;3.00000000;3.00000000;0.01583744;1.00000000;
1028933381849165;1605969641999;48.812744214503;9.213933271737;271.7152;12.6966;224.8895;3.00000000;3.00000000;0.01632112;1.00000000;
1028934385208279;1605969642999;48.812661129641;9.213812852989;271.7371;12.8157;224.8893;3.00000000;3.00000000;0.01621670;1.00000000;
1028935371934855;1605969643999;48.812578236431;9.213685846370;271.8068;13.0891;225.1430;3.00000000;3.00000000;0.01868952;1.86571681;
1028936368825239;1605969644999;48.812496838369;9.213555729322;271.9083;13.1912;226.3782;3.00000000;3.00000000;0.01842489;1.00000000;
1028937401707969;1605969645999;48.812415380100;9.213426239352;272.2035;13.1496;226.3401;3.00000000;3.00000000;0.01800731;1.00000000;
1028938365267084;1605969646999;48.812334374403;9.213297378435;272.5249;13.1080;226.2760;3.00000000;3.00000000;0.01627091;1.00000000;
1028939382079199;1605969647999;48.812250999234;9.213171136632;272.9483;13.1051;224.9053;3.00000000;3.00000000;0.01589257;1.76595402;
1028940365513813;1605969648999;48.812165336023;9.213049600585;273.3278;13.0811;223.2076;3.00000000;3.00000000;0.01504951;1.00000000;
1028941363225851;1605969649999;48.812078792303;9.212930969727;273.7170;12.9967;222.2821;3.00000000;3.00000000;0.01462536;1.00000000;
1028942371425274;1605969650999;48.811994329060;9.212816056212;274.0311;12.6500;222.2813;3.00000000;3.00000000;0.01464497;1.00000000;
1028943373083196;1605969651999;48.811912095904;9.212704032820;274.5082;12.3346;222.2862;3.00000000;3.00000000;0.01604906;1.14051712;
1028944387770849;1605969652999;48.811831880020;9.212593424242;274.7979;12.1086;222.3143;3.00000000;3.00000000;0.01469989;1.00000000;
1028945370785310;1605969653999;48.811753913872;9.212487830974;275.1158;11.6487;221.9068;3.00000000;3.00000000;0.01481561;2.32809353;
1028946384392271;1605969654999;48.811678507367;9.212383316156;275.4005;11.3824;222.3671;3.00000000;3.00000000;0.01607186;1.00000000;
1028947396739078;1605969655999;48.811601928250;9.212277389237;275.6055;11.5343;222.2835;3.00000000;3.00000000;0.01631532;1.00000000;
1028948375854615;1605969656999;48.811524721377;9.212171312435;275.6731;11.5847;222.1943;3.00000000;3.00000000;0.01601574;1.00000000;
1028949386067769;1605969657999;48.811448300671;9.212067953158;275.7565;11.4025;221.9091;3.00000000;3.00000000;0.01542376;1.00000000;
1028950374769960;1605969658999;48.811370316713;9.211966201136;275.8219;11.4627;220.7178;3.00000000;3.00000000;0.01761700;1.00000000;
1028951386836075;1605969659999;48.811290887856;9.211867289686;275.8606;11.4146;219.3067;3.00000000;3.00000000;0.01463729;1.00000000;
1028952373139343;1605969660999;48.811209266768;9.211771083920;275.8469;11.4737;217.9579;3.00000000;3.00000000;0.01501882;1.00000000;
1028953370384919;1605969661999;48.811126211646;9.211676203369;275.8555;11.5675;217.2238;3.00000000;3.00000000;0.01488421;1.00000000;
1028954373686380;1605969662999;48.811043194828;9.211581509506;275.8419;11.5769;216.9523;3.00000000;3.00000000;0.02663919;1.17525840;
1028955405530187;1605969663999;48.810958105830;9.211489691634;275.8571;11.6031;215.5170;3.00000000;3.00000000;0.02102721;1.72825968;
1028956386102956;1605969664999;48.810875014102;9.211398746411;275.8337;11.3908;215.7609;3.00000000;3.00000000;0.02140309;1.22019899;
1028957386309263;1605969665999;48.810793092305;9.211311109974;275.8548;11.1337;215.2280;3.00000000;3.00000000;0.02458640;1.00000000;
1028958382758454;1605969666999;48.810709875436;9.211223534878;275.7812;11.2599;215.2259;3.00000000;3.00000000;0.02413644;1.00000000;
1028959393337261;1605969667999;48.810625762426;9.211133871294;275.8140;11.4070;215.2039;3.00000000;3.00000000;0.02521716;1.18453479;
1028960398439645;1605969668999;48.810540138583;9.211042524889;275.8277;11.6480;215.1848;3.00000000;3.00000000;0.02429968;1.25343060;
1028961467161491;1605969669999;48.810454834644;9.210948947222;275.8569;11.7199;215.1899;3.00000000;3.00000000;0.02404070;1.25128508;
1028962395041413;1605969670999;48.810370880269;9.210857251821;275.7951;11.5038;215.5892;3.00000000;3.00000000;0.02623656;1.00000000;
1028963390882182;1605969671999;48.810289454163;9.210767948626;275.7994;11.1568;215.8239;3.00000000;3.00000000;0.02537999;1.00000000;
1028964414597873;1605969672999;48.810210146884;9.210678575291;275.7829;10.9730;216.5587;3.00000000;3.00000000;0.02583208;1.00000000;
1028965426293257;1605969673999;48.810132216689;9.210588640334;275.7382;10.8951;217.2552;3.00000000;3.00000000;0.02551238;1.28609526;
1028966431411141;1605969674999;48.810056234676;9.210499134764;275.6912;10.7046;217.8964;3.00000000;3.00000000;0.01617867;1.13774025;
1028967385949640;1605969675999;48.809982923497;9.210411439441;275.6741;10.3787;218.3557;3.00000000;3.00000000;0.02507394;1.00000000;
1028968375055293;1605969676999;48.809919582483;9.210334098612;275.5918;9.0314;218.9165;3.00000000;3.00000000;0.01407578;4.12392998;
1028969369437793;1605969677999;48.809871048035;9.210274054511;275.5804;6.9624;219.2645;3.00000000;3.00000000;0.01575869;4.96385622;
1028970391502869;1605969678999;48.809837144673;9.210231355044;275.6718;4.8892;219.9191;3.00000000;3.00000000;0.01585774;2.99072695;
1028971397942907;1605969679999;48.809811590222;9.210200163349;275.7304;3.6759;219.1931;3.00000000;3.00000000;0.01548225;5.19089746;
1028972375531367;1605969680999;48.809791736938;9.210176900529;275.7867;2.7751;219.1601;3.00000000;3.00000000;0.01793268;18.86383057;
1028973388545713;1605969681999;48.809785297528;9.210168596808;275.8373;0.9276;219.3922;3.00000000;3.00000000;0.01426059;36.27352142;
1028974371251212;1605969682999;48.809785297528;9.210168596808;275.8308;0.0000;219.3922;3.00000000;3.00000000;0.01525582;44.90000153;
1028975375748711;1605969683999;48.809785297528;9.210168596808;275.8363;0.0000;219.3922;3.00000000;3.00000000;0.01515968;44.90000153;
1028976374029749;1605969684999;48.809785297528;9.210168596808;275.8358;0.0000;219.3922;3.00000000;3.00000000;0.01540335;44.90000153;
1028977372833710;1605969685999;48.809785297528;9.210168596808;275.8517;0.0000;219.3922;2.00000000;3.00000000;0.01475419;44.90000153;
1028978399823517;1605969686999;48.809785297528;9.210168596808;275.9019;0.0000;219.3922;2.00000000;3.00000000;0.01537087;44.90000153;
1028979386355670;1605969687999;48.809785297528;9.210168596808;275.9021;0.0000;219.3922;2.00000000;3.00000000;0.01517609;44.90000153;
1028980365884554;1605969688999;48.809785297528;9.210168596808;275.9300;0.0000;219.3922;2.00000000;3.00000000;0.01470240;44.90000153;
1028981380955976;1605969689999;48.809785297528;9.210168596808;275.9756;0.0000;219.3922;2.00000000;3.00000000;0.01513715;44.90000153;
1028982408165014;1605969690999;48.809785297528;9.210168596808;275.9475;0.0000;219.3922;2.00000000;3.00000000;0.01518766;44.90000153;
1028983402973629;1605969691999;48.809785297528;9.210168596808;275.9776;0.0000;219.3922;2.00000000;3.00000000;0.01518119;44.90000153;
1028984373411282;1605969692999;48.809785297528;9.210168596808;275.9983;0.0000;219.3922;2.00000000;3.00000000;0.01600722;44.90000153;
1028985382034743;1605969693999;48.809785297528;9.210168596808;275.9899;0.0000;219.3922;2.00000000;3.00000000;0.01601505;44.90000153;
1028986406677819;1605969694999;48.809785297528;9.210168596808;276.0083;0.0000;219.3922;2.00000000;3.00000000;0.01645519;44.90000153;
1028987395007934;1605969695999;48.809785297528;9.210168596808;276.0102;0.0000;219.3922;2.00000000;3.00000000;0.01645547;44.90000153;
1028988380800164;1605969696999;48.809785297528;9.210168596808;276.0033;0.0000;219.3922;2.00000000;3.00000000;0.01520915;44.90000153;
1028989388637240;1605969697999;48.809785297528;9.210168596808;275.9997;0.0000;219.3922;2.00000000;3.00000000;0.01532038;44.90000153;
1028990370346585;1605969698999;48.809785297528;9.210168596808;276.0280;0.0000;219.3922;2.00000000;3.00000000;0.01573018;44.90000153;
1028991388815277;1605969699999;48.809785297528;9.210168596808;276.0064;0.0000;219.3922;2.00000000;3.00000000;0.01564691;44.90000153;
1028992407340776;1605969700999;48.809785297528;9.210168596808;276.0143;0.0000;219.3922;2.00000000;3.00000000;0.01608700;44.90000153;
1028993387037929;1605969701999;48.809785297528;9.210168596808;276.0273;0.0000;219.3922;2.00000000;3.00000000;0.01561593;44.90000153;
1028994385584659;1605969702999;48.809785297528;9.210168596808;276.0371;0.0000;219.3922;2.00000000;3.00000000;0.01602386;44.90000153;
1028995392999582;1605969703999;48.809785297528;9.210168596808;276.0278;0.0000;219.3922;2.00000000;3.00000000;0.01602251;44.90000153;
1028996383714850;1605969704999;48.809785297528;9.210168596808;276.0509;0.0000;219.3922;2.00000000;3.00000000;0.01610126;44.90000153;
1028997394129311;1605969705999;48.809785297528;9.210168596808;276.0711;0.0000;219.3922;2.00000000;3.00000000;0.01600653;44.90000153;
1028998414416733;1605969706999;48.809785297528;9.210168596808;276.0537;0.0000;219.3922;2.00000000;3.00000000;0.01609308;44.90000153;
1028999384655887;1605969707999;48.809785297528;9.210168596808;276.0739;0.0000;219.3922;2.00000000;3.00000000;0.01691985;44.90000153;
1029000404715809;1605969708999;48.809785297528;9.210168596808;276.0848;0.0000;219.3922;2.00000000;3.00000000;0.01485256;44.90000153;
1029001407267193;1605969709999;48.809785297528;9.210168596808;276.0953;0.0000;219.3922;2.00000000;3.00000000;0.01532132;44.90000153;
1029002416522000;1605969710999;48.809785297528;9.210168596808;276.0824;0.0000;219.3922;2.00000000;3.00000000;0.01479806;44.90000153;
1029003400776576;1605969711999;48.809785297528;9.210168596808;276.0858;0.0000;219.3922;2.00000000;3.00000000;0.01478678;44.90000153;
1029004394641037;1605969712999;48.809785297528;9.210168596808;276.1276;0.0000;219.3922;2.00000000;3.00000000;0.01660946;44.90000153;
1029005400410613;1605969713999;48.809785297528;9.210168596808;276.1412;0.0000;219.3922;2.00000000;3.00000000;0.01642378;44.90000153;
1029006429058074;1605969714999;48.809785297528;9.210168596808;276.1243;0.0000;219.3922;2.00000000;3.00000000;0.01660820;44.90000153;
1029007403435227;1605969715999;48.809785297528;9.210168596808;276.1064;0.0000;219.3922;2.00000000;3.00000000;0.01575503;44.90000153;
1029008401222919;1605969716999;48.809785297528;9.210168596808;276.1136;0.0000;219.3922;2.00000000;3.00000000;0.01470073;44.90000153;
1029009373630803;1605969717999;48.809785297528;9.210168596808;276.1323;0.0000;219.3922;2.00000000;3.00000000;0.01476635;44.90000153;
1029010392485648;1605969718999;48.809785297528;9.210168596808;276.1409;0.0000;219.3922;2.00000000;3.00000000;0.01481413;44.90000153;
1029011383301763;1605969719999;48.809785297528;9.210168596808;276.1455;0.0000;219.3922;2.00000000;3.00000000;0.01589730;44.90000153;
1029012387417185;1605969720999;48.809785297528;9.210168596808;276.1543;0.0000;219.3922;2.00000000;3.00000000;0.01480171;44.90000153;
1029013396390300;1605969721999;48.809785297528;9.210168596808;276.1430;0.0000;219.3922;2.00000000;3.00000000;0.01596938;44.90000153;
1029014367847722;1605969722999;48.809785297528;9.210168596808;276.1507;0.0000;219.3922;2.00000000;3.00000000;0.01602332;44.90000153;
1029015395107798;1605969723999;48.809785297528;9.210168596808;276.1704;0.0000;219.3922;2.00000000;3.00000000;0.01480604;44.90000153;
1029016396780990;1605969724999;48.809785297528;9.210168596808;276.1739;0.0000;219.3922;2.00000000;3.00000000;0.01525467;44.90000153;
1029017385452720;1605969725999;48.809785297528;9.210168596808;276.1820;0.0000;219.3922;2.00000000;3.00000000;0.01483711;44.90000153;
1029018362244065;1605969726999;48.809785297528;9.210168596808;276.1800;0.0000;219.3922;2.00000000;3.00000000;0.01483347;44.90000153;
1029019401424718;1605969727999;48.809785297528;9.210168596808;276.1779;0.0000;219.3922;2.00000000;3.00000000;0.01481770;44.90000153;
1029020370600410;1605969728999;48.809778149987;9.210166409573;276.1864;0.8521;218.7402;2.00000000;3.00000000;0.01550731;38.88661194;
1029021373868948;1605969729999;48.809757827396;9.210142705315;276.2438;2.8504;217.8018;2.00000000;3.00000000;0.01545402;5.45216465;
1029022390727716;1605969730999;48.809730329302;9.210110515281;276.2607;4.8312;217.9877;4.00000000;3.00000000;0.29175532;2.83356261;
1029023382553792;1605969731999;48.809692962716;9.210062958836;276.2177;5.3959;219.8655;4.00000000;3.00000000;0.01466483;1.00000000;
1029024374623792;1605969732999;48.809653545988;9.210009322335;276.1414;5.9568;219.9277;4.00000000;3.00000000;0.02015731;2.41505718;
1029025389572483;1605969733999;48.809610931440;9.209946379266;276.2040;6.6924;224.2150;4.00000000;3.00000000;0.01548753;3.85045815;
1029026392830444;1605969734999;48.809567396623;9.209873251982;276.1733;7.2945;227.8319;4.00000000;3.00000000;0.01491437;3.48306322;
1029027371729405;1605969735999;48.809525462596;9.209791751417;276.2170;7.6612;232.3651;3.00000000;3.00000000;0.01598297;1.00000000;
1029028387094250;1605969736999;48.809482474804;9.209699908773;276.2467;8.3662;234.5106;2.00000000;3.00000000;0.01607600;1.00000000;
1029029430888788;1605969737999;48.809437828391;9.209601335737;276.3026;8.6756;234.5123;3.00000000;3.00000000;0.01575440;1.00000000;
1029030385143441;1605969738999;48.809391809429;9.209508579974;276.3633;8.4119;233.0871;3.00000000;3.00000000;0.01608810;4.27350521;
1029031393746364;1605969739999;48.809344493101;9.209423844230;276.4102;8.1607;229.6947;3.00000000;3.00000000;0.02213886;1.02906656;
1029032393603248;1605969740999;48.809300056615;9.209339683194;276.2257;7.8907;231.2824;4.00000000;3.00000000;0.02659616;2.57297373;
1029033368791208;1605969741999;48.809259219413;9.209254436997;276.1962;7.7611;233.9220;4.00000000;3.00000000;0.02315593;1.00000000;
1029034381349631;1605969742999;48.809215518312;9.209156066760;276.0317;8.6330;236.0353;4.00000000;3.00000000;0.02766086;2.62551379;
1029035439649861;1605969743999;48.809168293763;9.209050215091;276.2554;9.8920;236.0056;4.00000000;3.00000000;0.17935044;1.00000000;
1029036385250206;1605969744999;48.809115896510;9.208931664597;276.0800;10.4870;236.2193;3.00000000;3.00000000;0.02620369;4.37486410;
1029037388985590;1605969745999;48.809064166568;9.208813471918;276.2746;10.4435;236.4355;4.00000000;3.00000000;0.02133368;1.70937288;
1029038365683513;1605969746999;48.809011391689;9.208693199738;276.4313;10.4444;238.7340;4.00000000;3.00000000;0.21655475;1.00000000;
1029039380654973;1605969747999;48.808967564626;9.208575732612;276.5851;10.4745;240.4408;4.00000000;3.00000000;0.02295878;1.96658134;
1029040390685588;1605969748999;48.808926093025;9.208447263805;276.6615;10.4911;244.0639;4.00000000;3.00000000;0.02366898;1.66436052;
1029041381563164;1605969749999;48.808893575394;9.208311638463;276.8150;10.6668;249.6108;3.00000000;3.00000000;0.01902035;1.00000000;
1029042394598240;1605969750999;48.808866492454;9.208170789062;276.7577;10.6593;253.7975;3.00000000;3.00000000;0.01887850;1.36554158;
1029043363182855;1605969751999;48.808842809623;9.208031936301;276.9151;10.6225;254.1402;3.00000000;3.00000000;0.01817639;1.00000000;
1029044362621854;1605969752999;48.808818234700;9.207885939685;277.0636;10.9362;256.2138;3.00000000;3.00000000;0.01833810;1.00000000;
1029045392739738;1605969753999;48.808797346204;9.207734977688;277.3050;11.3474;258.2434;3.00000000;3.00000000;0.01872269;2.34780216;
1029046393111161;1605969754999;48.808778079861;9.207574401803;277.4993;11.9129;258.1228;3.00000000;3.00000000;0.01610056;1.00000000;
1029047378042198;1605969755999;48.808756142565;9.207406689332;277.7737;12.4785;258.5628;3.00000000;3.00000000;0.01625045;1.00000000;
1029048369026044;1605969756999;48.808729627763;9.207235606789;278.1431;12.9979;257.2513;3.00000000;3.00000000;0.01657092;1.00000000;
1029049423833543;1605969757999;48.808702231790;9.207059000964;278.2951;13.3659;256.6250;4.00000000;3.00000000;0.01558949;1.46940041;
1029050371750735;1605969758999;48.808673560224;9.206883079574;278.5252;13.2522;256.3381;4.00000000;3.00000000;0.01760577;1.00000000;
1029051387146311;1605969759999;48.808646870616;9.206715762162;278.7114;12.6403;256.2930;3.00000000;3.00000000;0.01869269;1.63170063;
1029052390174387;1605969760999;48.808622703626;9.206559740286;278.9235;11.8433;256.3975;3.00000000;3.00000000;0.01828467;1.00000000;
1029053370418079;1605969761999;48.808599021112;9.206406363879;279.1359;11.6214;256.5555;3.00000000;3.00000000;0.01895120;1.00000000;
1029054383929347;1605969762999;48.808574556973;9.206248006681;279.4025;11.9252;256.5254;3.00000000;3.00000000;0.01867507;1.01290202;
1029055382922231;1605969763999;48.808549744591;9.206091325072;279.5024;11.7629;256.6972;3.00000000;3.00000000;0.02349614;1.02682841;
1029056389453346;1605969764999;48.808527351374;9.205943165756;279.7231;11.1916;256.9777;4.00000000;3.00000000;0.01891261;1.00000000;
1029057399361960;1605969765999;48.808505571528;9.205802407141;279.9293;10.5735;257.0668;4.00000000;3.00000000;0.01920613;2.76426601;
1029058407373344;1605969766999;48.808485269246;9.205671405886;280.1887;9.9050;256.8534;4.00000000;3.00000000;0.01895727;1.35648251;
1029059418457305;1605969767999;48.808467537606;9.205553705192;280.4879;8.9152;256.7776;4.00000000;3.00000000;0.02421683;1.26331091;
1029060396404112;1605969768999;48.808449364002;9.205445071595;280.5814;8.2438;255.8248;3.00000000;3.00000000;0.02147804;1.59873295;
1029061409034958;1605969769999;48.808431680081;9.205341705586;280.8390;7.7246;255.5323;3.00000000;3.00000000;0.02588339;3.48629379;
1029062404108303;1605969770999;48.808416305523;9.205250753547;281.2413;6.9253;255.3559;3.00000000;3.00000000;0.02701983;5.65969610;
1029063390413533;1605969771999;48.808404237060;9.205170753558;281.4555;5.9997;256.8841;4.00000000;3.00000000;0.02404808;2.90262008;
1029064409429071;1605969772999;48.808394492362;9.205111443176;281.7232;4.4308;256.4662;4.00000000;3.00000000;0.02612216;6.07818699;
1029065382776916;1605969773999;48.808388935516;9.205076316350;281.9593;2.6887;256.0601;4.00000000;3.00000000;0.03218940;9.14750481;
1029066397502300;1605969774999;48.808385944430;9.205059541540;282.2264;1.2894;254.8954;4.00000000;3.00000000;0.02392431;16.17176247;
1029067404196415;1605969775999;48.808385944430;9.205059541540;282.2026;0.0000;254.8954;4.00000000;3.00000000;0.01807266;44.90000153;
1029068403839914;1605969776999;48.808385944430;9.205059541540;282.1919;0.0000;254.8954;4.00000000;3.00000000;0.01867058;44.90000153;
1029069396415683;1605969777999;48.808385944430;9.205059541540;282.1940;0.0000;254.8954;4.00000000;3.00000000;0.01859063;44.90000153;
1029070409801528;1605969778999;48.808385944430;9.205059541540;282.1553;0.0000;254.8954;4.00000000;3.00000000;0.01846169;44.90000153;
1029071414265835;1605969779999;48.808385944430;9.205059541540;282.1302;0.0000;254.8954;4.00000000;3.00000000;0.01853409;44.90000153;
1029072414753527;1605969780999;48.808385944430;9.205059541540;281.9628;0.0000;254.8954;4.00000000;3.00000000;0.01854796;44.90000153;
1029073387729988;1605969781999;48.808385944430;9.205059541540;282.0108;0.0000;254.8954;4.00000000;3.00000000;0.02008670;44.90000153;
1029074424405064;1605969782999;48.808385944430;9.205059541540;282.0079;0.0000;254.8954;4.00000000;3.00000000;0.01834941;44.90000153;
1029075397060601;1605969783999;48.808385944430;9.205059541540;282.0353;0.0000;254.8954;4.00000000;3.00000000;0.01813860;44.90000153;
1029076414767408;1605969784999;48.808385944430;9.205059541540;282.0631;0.0000;254.8954;4.00000000;3.00000000;0.01834483;44.90000153;
1029077395645408;1605969785999;48.808385944430;9.205059541540;282.0610;0.0000;254.8954;4.00000000;3.00000000;0.01578664;44.90000153;
1029078404799792;1605969786999;48.808385944430;9.205059541540;282.0496;0.0000;254.8954;4.00000000;3.00000000;0.01866440;44.90000153;
1029079388443406;1605969787999;48.808385944430;9.205059541540;282.1742;0.0000;254.8954;3.00000000;3.00000000;0.01928046;44.90000153;
1029080385076982;1605969788999;48.808385944430;9.205059541540;282.0413;0.0000;254.8954;3.00000000;3.00000000;0.01833548;44.90000153;
1029081385277213;1605969789999;48.808385944430;9.205059541540;282.0528;0.0000;254.8954;3.00000000;3.00000000;0.01826476;44.90000153;
1029082386572558;1605969790999;48.808385944430;9.205059541540;282.0394;0.0000;254.8954;3.00000000;3.00000000;0.01808992;44.90000153;
1029083380459634;1605969791999;48.808385944430;9.205059541540;281.9906;0.0000;254.8954;3.00000000;3.00000000;0.01831817;44.90000153;
1029084370044787;1605969793000;48.808385944430;9.205059541540;281.9272;0.0000;254.8954;3.00000000;3.00000000;0.01915088;44.90000153;
1029085391022671;1605969794000;48.808385944430;9.205059541540;281.9675;0.0000;254.8954;3.00000000;3.00000000;0.01959375;44.90000153;
1029086392381940;1605969795000;48.808385944430;9.205059541540;281.9440;0.0000;254.8954;3.00000000;3.00000000;0.01748385;44.90000153;
1029087376320554;1605969796000;48.808385944430;9.205059541540;281.9403;0.0000;254.8954;3.00000000;3.00000000;0.01673391;44.90000153;
1029088394473361;1605969797000;48.808385944430;9.205059541540;281.9420;0.0000;254.8954;3.00000000;3.00000000;0.01687661;44.90000153;
1029089396495899;1605969798000;48.808385944430;9.205059541540;281.8689;0.0000;254.8954;3.00000000;3.00000000;0.01711517;44.90000153;
1029090374407475;1605969799000;48.808385944430;9.205059541540;281.8483;0.0000;254.8954;3.00000000;3.00000000;0.01964633;44.90000153;
1029091392492244;1605969800000;48.808385944430;9.205059541540;281.8577;0.0000;254.8954;3.00000000;3.00000000;0.01856612;44.90000153;
1029092389815205;1605969801000;48.808385944430;9.205059541540;281.8582;0.0000;254.8954;3.00000000;3.00000000;0.01904676;44.90000153;
1029093381389050;1605969802000;48.808385944430;9.205059541540;281.8684;0.0000;254.8954;3.00000000;3.00000000;0.01918189;44.90000153;
1029094382919357;1605969803000;48.808385944430;9.205059541540;281.8810;0.0000;254.8954;3.00000000;3.00000000;0.01904823;44.90000153;
1029095368063318;1605969804000;48.808385944430;9.205059541540;281.8996;0.0000;254.8954;3.00000000;3.00000000;0.01867432;44.90000153;
1029096399397356;1605969805000;48.808385944430;9.205059541540;281.9090;0.0000;254.8954;3.00000000;3.00000000;0.01863065;44.90000153;
1029097378623816;1605969806000;48.808385944430;9.205059541540;281.9256;0.0000;254.8954;3.00000000;3.00000000;0.01855530;44.90000153;
1029098382517777;1605969807000;48.808385944430;9.205059541540;281.9377;0.0000;254.8954;3.00000000;3.00000000;0.01841713;44.90000153;
1029099369207200;1605969808000;48.808385944430;9.205059541540;281.9788;0.0000;254.8954;3.00000000;3.00000000;0.01841246;44.90000153;
1029100388065776;1605969809000;48.808385944430;9.205059541540;281.9978;0.0000;254.8954;3.00000000;3.00000000;0.01930360;44.90000153;
1029101390015544;1605969810000;48.808385944430;9.205059541540;282.0050;0.0000;254.8954;3.00000000;3.00000000;0.01968919;44.90000153;
1029102390306236;1605969811000;48.808385944430;9.205059541540;282.0096;0.0000;254.8954;3.00000000;3.00000000;0.01702022;44.90000153;
1029103367374005;1605969812000;48.808385944430;9.205059541540;282.0159;0.0000;254.8954;3.00000000;3.00000000;0.01698144;44.90000153;
1029104390322965;1605969813000;48.808385944430;9.205059541540;282.0033;0.0000;254.8954;3.00000000;3.00000000;0.01694521;44.90000153;
1029105369317042;1605969814000;48.808385944430;9.205059541540;281.9913;0.0000;254.8954;3.00000000;3.00000000;0.01692754;44.90000153;
1029106390085887;1605969815000;48.808385944430;9.205059541540;281.9899;0.0000;254.8954;3.00000000;3.00000000;0.01690682;44.90000153;
1029107393987809;1605969816000;48.808385944430;9.205059541540;282.0318;0.0000;254.8954;3.00000000;3.00000000;0.01680333;44.90000153;
1029108367327962;1605969817000;48.808385944430;9.205059541540;281.9924;0.0000;254.8954;3.00000000;3.00000000;0.01759405;44.90000153;
1029109437133308;1605969818000;48.808385944430;9.205059541540;282.0110;0.0000;254.8954;3.00000000;3.00000000;0.01760526;44.90000153;
1029110398378615;1605969819000;48.808385944430;9.205059541540;282.0066;0.0000;254.8954;3.00000000;3.00000000;0.01673877;44.90000153;
1029111395335230;1605969820000;48.808385944430;9.205059541540;282.0140;0.0000;254.8954;3.00000000;3.00000000;0.01667605;44.90000153;
1029112410420190;1605969821000;48.808385944430;9.205059541540;282.0069;0.0000;254.8954;3.00000000;3.00000000;0.01665616;44.90000153;
1029113387451651;1605969822000;48.808385944430;9.205059541540;282.0214;0.0000;254.8954;3.00000000;3.00000000;0.01606891;44.90000153;
1029114381294920;1605969823000;48.808385944430;9.205059541540;281.9896;0.0000;254.8954;3.00000000;3.00000000;0.01681845;44.90000153;
1029115407208227;1605969824000;48.808385944430;9.205059541540;282.0362;0.0000;254.8954;3.00000000;3.00000000;0.01760311;44.90000153;
1029116403878226;1605969825000;48.808385944430;9.205059541540;282.0298;0.0000;254.8954;3.00000000;3.00000000;0.01700505;44.90000153;
1029117376739187;1605969826000;48.808385944430;9.205059541540;282.0323;0.0000;254.8954;3.00000000;3.00000000;0.01692396;44.90000153;
1029118376548225;1605969827000;48.808385944430;9.205059541540;282.0429;0.0000;254.8954;3.00000000;3.00000000;0.01690992;44.90000153;
1029119394616993;1605969828000;48.808385944430;9.205059541540;282.0141;0.0000;254.8954;3.00000000;3.00000000;0.01684234;44.90000153;
1029120370211108;1605969829000;48.808385944430;9.205059541540;282.0177;0.0000;254.8954;3.00000000;3.00000000;0.01692054;44.90000153;
1029121378036069;1605969830000;48.808385944430;9.205059541540;282.0141;0.0000;254.8954;3.00000000;3.00000000;0.01788381;44.90000153;
1029122373741414;1605969831000;48.808385944430;9.205059541540;282.0270;0.0000;254.8954;3.00000000;3.00000000;0.01778711;44.90000153;
